ID	Name	Useage	FunctionType	RepresentPos	RepresentID	AppendType	DetachType	BuffType	Level	Intensity	IsStackable	MaxStackNum	Count	Interval	Hide	Exclude	Save	OnManaShield	OnFight	OnHorse	OnTerrain	FormationLeader	ScriptFile	GlobalExclude	UniqueTarget	CanCancel	BeginAttrib1	BeginValue1A	BeginValue1B	BeginAttrib2	BeginValue2A	BeginValue2B	BeginAttrib3	BeginValue3A	BeginValue3B	BeginAttrib4	BeginValue4A	BeginValue4B	BeginAttrib5	BeginValue5A	BeginValue5B	BeginAttrib6	BeginValue6A	BeginValue6B	BeginAttrib7	BeginValue7A	BeginValue7B	BeginAttrib8	BeginValue8A	BeginValue8B	BeginAttrib9	BeginValue9A	BeginValue9B	BeginAttrib10	BeginValue10A	BeginValue10B	BeginAttrib11	BeginValue11A	BeginValue11B	BeginAttrib12	BeginValue12A	BeginValue12B	BeginAttrib13	BeginValue13A	BeginValue13B	BeginAttrib14	BeginValue14A	BeginValue14B	BeginAttrib15	BeginValue15A	BeginValue15B	ActiveAttrib1	ActiveValue1A	ActiveValue1B	ActiveAttrib2	ActiveValue2A	ActiveValue2B	EndTimeAttrib1	EndTimeValue1A	EndTimeValue1B	EndTimeAttrib2	EndTimeValue2A	EndTimeValue2B	IsCountable	DecayType	MoveStateMask	MapBanMask	IsOffLineClock	CanAccumulate	SrcDistance	InSprint	InFollow	CancelByUseItem	MapInvalidMask	IsCombatBuff	MinInterval	ClearUnderWater	MoveStateMask2	ShapeShiftInvalid	MaxInterval	ActiveCoefficient	CanBeSteal	NeedSync	InBirdMove	CanTransfer	InParkour	CostSingleStack	InSlideSprint	MorphInvalid	ValidByLevel	RLActions	Coexist	IsIntensityStackable
13926	副本DLC补防御	30		Body	0	13926	0		78	1	0	1	1	0	0	1	1							1	0	1	atGlobalDamageFactor	-902629																																																										4294967294			0	0				0		0		63	1	0	1	0	1										
13926	副本DLC补防御	30		Body	0	13926	0		79	1	0	1	1	0	0	1	1							1	0	1	atGlobalDamageFactor	-918406																																																										4294967294			0	0				0		0		63	1	0	1	0	1										
13926	副本DLC补防御	30		Body	0	13926	0		80	1	0	1	1	0	0	1	1							1	0	1	atGlobalDamageFactor	-918406																																																										4294967294			0	0				0		0		63	1	0	1	0	1										
13926	副本DLC补防御	30		Body	0	13926	0		81	1	0	1	1	0	0	1	1							1	0	1	atGlobalDamageFactor	-918406																																																										4294967294			0	0				0		0		63	1	0	1	0	1										
13926	副本DLC补防御	30		Body	0	13926	0		82	1	0	1	1	0	0	1	1							1	0	1	atGlobalDamageFactor	-795086																																																										4294967294			0	0				0		0		63	1	0	1	0	1										
13926	副本DLC补防御	30		Body	0	13926	0		83	1	0	1	1	0	0	1	1							1	0	1	atGlobalDamageFactor	-918406																																																										4294967294			0	0				0		0		63	1	0	1	0	1										
13926	副本DLC补防御	30		Body	0	13926	0		84	1	0	1	1	0	0	1	1							1	0	1	atGlobalDamageFactor	-795086																																																										4294967294			0	0				0		0		63	1	0	1	0	1										
13926	副本DLC补防御	30		Body	0	13926	0		85	1	0	1	1	0	0	1	1							1	0	1	atGlobalDamageFactor	-918406																																																										4294967294			0	0				0		0		63	1	0	1	0	1										
13926	副本DLC补防御	30		Body	0	13926	0		86	1	0	1	1	0	0	1	1							1	0	1	atGlobalDamageFactor	-841176																																																										4294967294			0	0				0		0		63	1	0	1	0	1										
13926	副本DLC补防御	30		Body	0	13926	0		87	1	0	1	1	0	0	1	1							1	0	1	atGlobalDamageFactor	-825813																																																										4294967294			0	0				0		0		63	1	0	1	0	1										
13926	副本DLC补防御	30		Body	0	13926	0		88	1	0	1	1	0	0	1	1							1	0	1	atGlobalDamageFactor	-1048334																																																										4294967294			0	0				0		0		63	1	0	1	0	1										
13926	副本DLC补防御	30		Body	0	13926	0		89	1	0	1	1	0	0	1	1							1	0	1	atGlobalDamageFactor	-795086																																																										4294967294			0	0				0		0		63	1	0	1	0	1										
13926	副本DLC补防御	30		Body	0	13926	0		90	1	0	1	1	0	0	1	1							1	0	1	atGlobalDamageFactor	-769737																																																										4294967294			0	0				0		0		63	1	0	1	0	1										
13926	副本DLC补防御	30		Body	0	13926	0		91	1	0	1	1	0	0	1	1							1	0	1	atGlobalDamageFactor	-769737																																																										4294967294			0	0				0		0		63	1	0	1	0	1										
13926	副本DLC补防御	30		Body	0	13926	0		92	1	0	1	1	0	0	1	1							1	0	1	atGlobalDamageFactor	-769737																																																										4294967294			0	0				0		0		63	1	0	1	0	1										
13926	副本DLC补防御	30		Body	0	13926	0		93	1	0	1	1	0	0	1	1							1	0	1	atGlobalDamageFactor	-769737																																																										4294967294			0	0				0		0		63	1	0	1	0	1										
13926	副本DLC补防御	30		Body	0	13926	0		94	1	0	1	1	0	0	1	1							1	0	1	atGlobalDamageFactor	-769737																																																										4294967294			0	0				0		0		63	1	0	1	0	1										
13926	副本DLC补防御	30		Body	0	13926	0		95	1	0	1	1	0	0	1	1							1	0	1	atGlobalDamageFactor	-769737																																																										4294967294			0	0				0		0		63	1	0	1	0	1										
13926	副本DLC补防御	30		Body	0	13926	0		96	1	0	1	1	0	0	1	1							1	0	1	atGlobalDamageFactor	-769737																																																										4294967294			0	0				0		0		63	1	0	1	0	1										
13926	副本DLC补防御	30		Body	0	13926	0		97	1	0	1	1	0	0	1	1							1	0	1	atGlobalDamageFactor	-136771																																																										4294967294			0	0				0		0		63	1	0	1	0	1										
13927	隐刀假隐无敌1秒	139		Body	0	13927	0		1	1	0	1	1	16	0	1	1							1	0	1	atGlobalBlock	1	0	atAddTransparencyValue	-80		atGlobalResistPercent	1024		atImmunity	2		atImmunity	4		atImmunity	7		atImmunity	8		atKnockedDownRate	-1024		atImmuneSkillMove	1		atRepulsedRate	-1024		atPullRate	-1024																												3758030846			0	0				0		16		63	1	16	1	0	1										
13928	玩家_炮台标记buff1	216		Body	0	13928	0		1	1	0	1	1	0	0	1	0							1	0	0	atPhysicsOvercomePercent	-1024		atDecriticalDamagePowerPercent	-1024																																																							3758030846			0	0				0		0		63	1	0	1	0	1										
13928	玩家_炮台标记buff1	216		Body	0	13928	0		2	1	0	1	1	0	0	1	0							1	0	0	atPhysicsOvercomePercent	-1024		atDecriticalDamagePowerPercent	-1024																																																							3758030846			0	0				0		0		63	1	0	1	0	1										
13929	玩家_炮台标记buff2	216		Body	0	13929	0		1	1	0	1	1	0	0	1	0							1	0	0	atPhysicsOvercomePercent	-1024		atDecriticalDamagePowerPercent	-1024																																																							3758030846			0	0				0		0		63	1	0	1	0	1										
13929	玩家_炮台标记buff2	216		Body	0	13929	0		2	1	0	1	1	0	0	1	0							1	0	0	atPhysicsOvercomePercent	-1024		atDecriticalDamagePowerPercent	-1024																																																							3758030846			0	0				0		0		63	1	0	1	0	1										
13930	玩家_炮台标记buff3	216		Body	0	13930	0		1	1	0	1	1	0	0	1	0							1	0	0	atPhysicsOvercomePercent	-1024		atDecriticalDamagePowerPercent	-1024																																																							3758030846			0	0				0		0		63	1	0	1	0	1										
13930	玩家_炮台标记buff3	216		Body	0	13930	0		2	1	0	1	1	0	0	1	0							1	0	0	atPhysicsOvercomePercent	-1024		atDecriticalDamagePowerPercent	-1024																																																							3758030846			0	0				0		0		63	1	0	1	0	1										
13931	玩家_炮台标记buff4	216		Body	0	13931	0		1	1	0	1	1	0	0	1	0							1	0	0	atPhysicsOvercomePercent	-1024		atDecriticalDamagePowerPercent	-1024																																																							3758030846			0	0				0		0		63	1	0	1	0	1										
13931	玩家_炮台标记buff4	216		Body	0	13931	0		2	1	0	1	1	0	0	1	0							1	0	0	atPhysicsOvercomePercent	-1024		atDecriticalDamagePowerPercent	-1024																																																							3758030846			0	0				0		0		63	1	0	1	0	1										
13932	隐遁	216		Body	0	13932	0		1	1	0	1	1	0	0	1	1							1	0	1	atGlobalResistPercent	1024		atAddTransparencyValue	-40		atGlobalDamageAbsorb	20647039																																																				3758030846			0	0				0		0		63	1	0	1	0	1										
13933	炫目	216		Body	0	13933	0		1	1	0	1	1	16	0	1	1							1	0	1																																																												3758030846			0	0				0		16		63	1	16	1	0	1										
13934	斩刀减伤20%	139		Body	0	122	0		1	20	0	1	1	48	0	1	1							1	0	1	atPhysicsDamageCoefficient	-205		atSolarDamageCoefficient	-205		atLunarDamageCoefficient	-205		atNeutralDamageCoefficient	-205		atPoisonDamageCoefficient	-205																																														3758030846			0	0				0		48		63	1	48	1	0	1						1				
13935	通用_首领减伤	40		Body	0	13935	0		1	1	1	5	1	16	0	1	1							1	0	1	atGlobalResistPercent	204																																																										3758030846			0	0				0		16		63	1	16	1	0	1										
13936	海运南冥减速效果	201	Slow	Trample	10003	2	2		1	50	0	1	1	96	0	1	0							1	0	0	atMoveSpeedPercent	-500	0																																																									3758030846				0						96		63	1	96	1	0	1										
13937	伤害格挡吸收	216		Body	0	13932	0		1	1	0	1	1	0	0	1	1							1	0	1	atGlobalResistPercent	1024		atGlobalDamageAbsorb	20647039		atNegativeShield																																																					3758030846			0	0				0		0		63	1	0	1	0	1										
13938	桃花酿	210		Trample	0	9587	0		1	1	1	10	1	48	0	1	1						Quest/侠客岛场景/桃花酒技能.lua	1	0	0	atDisableSprintFlag			atMaxJumpCount	-2																																									atExecuteScript	Map/侠客岛/skill/桃花酒.lua													4294901758	904		0	0				392		48		63	1	48	1	0	1										
13939	还璧减化劲	163		Body	0	11873	2		1	15	0	1	1	80	0	1	1							1	1	0	atDecriticalDamagePowerPercent	-154																																																										3758030846			0	0				0		80		63	1	80	1	0	1										
13940	秘境大全界面CD	88		Body	0	13940	0		1	1	0	1	1	16	0	1	0							1	0	0																																																												4294967294			0	0				0		16		63	1	16	1	0	0										
13941	大韶期间加伤害BUFF	120		Body	0	13941	0		1	1	0	1	1	8	0	1	1							1	0	0	atAllDamageAddPercent	410																																																										3758030846			0	0				0		8		63	1	8	1	0	1						1				
13942	新清涓	4		Body	0	13942	0		1	1	0	1	1	20	0	1	1							1	0	1	atPoisonOvercomePercent	11		atLunarOvercomePercent	11		atNeutralOvercomePercent	11		atSolarOvercomePercent	11																																																	3758030846			0	960				0		20		63	1	20	1	0	1						1				
13942	新清涓	4		Body	0	13942	0		2	2	0	1	1	20	0	1	1							1	0	1	atPoisonOvercomePercent	21		atLunarOvercomePercent	21		atNeutralOvercomePercent	21		atSolarOvercomePercent	21																																																	3758030846			0	960				0		20		63	1	20	1	0	1						1				
13942	新清涓	4		Body	0	13942	0		3	3	0	1	1	20	0	1	1							1	0	1	atPoisonOvercomePercent	31		atLunarOvercomePercent	31		atNeutralOvercomePercent	31		atSolarOvercomePercent	31																																																	3758030846			0	960				0		20		63	1	20	1	0	1						1				
13942	新清涓	4		Body	0	13942	0		4	4	0	1	1	20	0	1	1							1	0	1	atPoisonOvercomePercent	41		atLunarOvercomePercent	41		atNeutralOvercomePercent	41		atSolarOvercomePercent	41																																																	3758030846			0	960				0		20		63	1	20	1	0	1						1				
13942	新清涓	4		Body	0	13942	0		5	5	0	1	1	20	0	1	1							1	0	1	atPoisonOvercomePercent	51		atLunarOvercomePercent	51		atNeutralOvercomePercent	51		atSolarOvercomePercent	51																																																	3758030846			0	960				0		20		63	1	20	1	0	1						1				
13942	新清涓	4		Body	0	13942	0		6	6	0	1	1	20	0	1	1							1	0	1	atPoisonOvercomePercent	61		atLunarOvercomePercent	61		atNeutralOvercomePercent	61		atSolarOvercomePercent	61																																																	3758030846			0	960				0		20		63	1	20	1	0	1						1				
13942	新清涓	4		Body	0	13942	0		7	7	0	1	1	20	0	1	1							1	0	1	atPoisonOvercomePercent	71		atLunarOvercomePercent	71		atNeutralOvercomePercent	71		atSolarOvercomePercent	71																																																	3758030846			0	960				0		20		63	1	20	1	0	1						1				
13942	新清涓	4		Body	0	13942	0		8	8	0	1	1	20	0	1	1							1	0	1	atPoisonOvercomePercent	82		atLunarOvercomePercent	82		atNeutralOvercomePercent	82		atSolarOvercomePercent	82																																																	3758030846			0	960				0		20		63	1	20	1	0	1						1				
13942	新清涓	4		Body	0	13942	0		9	9	0	1	1	20	0	1	1							1	0	1	atPoisonOvercomePercent	92		atLunarOvercomePercent	92		atNeutralOvercomePercent	92		atSolarOvercomePercent	92																																																	3758030846			0	960				0		20		63	1	20	1	0	1						1				
13942	新清涓	4		Body	0	13942	0		10	10	0	1	1	20	0	1	1							1	0	1	atPoisonOvercomePercent	102		atLunarOvercomePercent	102		atNeutralOvercomePercent	102		atSolarOvercomePercent	102																																																	3758030846			0	960				0		20		63	1	20	1	0	1						1				
13943	铁黎_惊涛掌	214		Trample		13943	0		1	1	1	9	6000	16	0	1	1							1	0	0																																														atCallLunarDamage	11300		atExecuteScript	skill/npc/副本BOSS/世外蓬莱世界BOSS/铁黎/掌法检测.lua										3758096382			0	0				0		16		63	1	16	1	0	1										
13944	掌法提高外功攻击	201		Body	0	13944	0		1	1	1	3	1	480	0	1	1							1	0	1	atPhysicsAttackPowerPercent	102																																																										3758030846			0	0				0		480		63	1	480	1	1	1						1				
13945	撑伞浮空减伤效果	201		TopHead	0	122	1		1	30	0	1	1	9600	0	1	0							1	0	1	atGlobalResistPercent	307	0																																																									3758030846										9600		63	1	9600	1	0	1										
13946	标记BUFF提升自身掌法技能伤害	201		Body	0	13946	0		1	1	1	3	1	160	0	1	1							1	0	1	atSetTalentRecipe	4759	1	atSetTalentRecipe	4760	1	atSetTalentRecipe	4761	1																																																			3758030846			0	0				0		160		63	1	160	1	0	1										
13947	平湖断月锁足	6	Charm	Trample	10010	12	2		1	48	0	1	1	48	0	1	1							1	0	0	atEntrap																																																										1	3758030846			0	0				0		48		63	1	48	1	0	1										
13947	平湖断月锁足	6	Charm	Trample	10010	12	2		2	64	0	1	1	64	0	1	1							1	0	0	atEntrap																																																										1	3758030846			0	0				0		64		63	1	64	1	0	1										
13949	月泉淮_选中标记BUFF	214		Body	0	13949	0		1	1	0	1	1	0	0	1	1							1	0	1																																																												3758030846			0	0				0		0		63	1	0	1	0	1										
13950	辟寒30移速	9		Trample	30000	13950	0		1	1	0	1	1	128	0	1	1							1	0	1	atMoveSpeedPercent	307																																																										3758030846			0	0				0		128		63	1	128	1	0	1										
13951	温度诡变	216		Body	0	13951	0		1	1	1	100	1	0	0	1	1							1	0	0																																																												3758030846			0	0				0		0		63	1	0	1	0	1										
13955	玩家_极寒	216		Trample	32008	13955	0		1	1	0	1	99999	16	0	1	0							1	0	0	atMoveSpeedPercent	-500		atHasteBasePercentAdd	-500																																									atCallLunarDamage	130027													3758030846			0	0				0		16		63	1	16	1	0	1										
13955	玩家_极寒	216		Trample	32008	13955	0		2	1	0	1	99999	16	0	1	0							1	0	0	atMoveSpeedPercent	-500		atHasteBasePercentAdd	-500																																									atCallLunarDamage	130027													3758030846			0	0				0		16		63	1	16	1	0	1										
13955	玩家_极寒	216		Trample	32008	13955	0		3	1	0	1	99999	16	0	1	0							1	0	0	atMoveSpeedPercent	-500		atHasteBasePercentAdd	-500																																									atCallLunarDamage	184205													3758030846			0	0				0		16		63	1	16	1	0	1										
13955	玩家_极寒	216		Trample	32008	13955	0		4	1	0	1	99999	16	0	1	0							1	0	0	atMoveSpeedPercent	-500		atHasteBasePercentAdd	-500																																									atCallLunarDamage	267278													3758030846			0	0				0		16		63	1	16	1	0	1										
13956	玩家_寒冷	216		Trample	32008	13955	0		1	1	0	1	99999	16	0	1	0							1	0	0	atMoveSpeedPercent	-200		atHasteBasePercentAdd	-200																																									atCallLunarDamage	59104													3758030846			0	0				0		16		63	1	16	1	0	1										
13956	玩家_寒冷	216		Trample	32008	13955	0		2	1	0	1	99999	16	0	1	0							1	0	0	atMoveSpeedPercent	-200		atHasteBasePercentAdd	-200																																									atCallLunarDamage	59104													3758030846			0	0				0		16		63	1	16	1	0	1										
13956	玩家_寒冷	216		Trample	32008	13955	0		3	1	0	1	99999	16	0	1	0							1	0	0	atMoveSpeedPercent	-200		atHasteBasePercentAdd	-200																																									atCallLunarDamage	83730													3758030846			0	0				0		16		63	1	16	1	0	1										
13956	玩家_寒冷	216		Trample	32008	13955	0		4	1	0	1	99999	16	0	1	0							1	0	0	atMoveSpeedPercent	-200		atHasteBasePercentAdd	-200																																									atCallLunarDamage	121490													3758030846			0	0				0		16		63	1	16	1	0	1										
13957	玩家_炎热	216		Body	10021	13955	0		1	1	0	1	99999	16	0	1	0							1	0	0	atModifyCostManaPercent	512		atModifyCostRagePercent	512		atModifyCostSunEnergyPercent	512		atModifyCostEnergyPercent	307																																			atCallSolarDamage	87013													3758030846			0	0				0		16		63	1	16	1	0	1										
13957	玩家_炎热	216		Body	10021	13955	0		2	1	0	1	99999	16	0	1	0							1	0	0	atModifyCostManaPercent	512		atModifyCostRagePercent	512		atModifyCostSunEnergyPercent	512		atModifyCostEnergyPercent	307																																			atCallSolarDamage	87013													3758030846			0	0				0		16		63	1	16	1	0	1										
13957	玩家_炎热	216		Body	10021	13955	0		3	1	0	1	99999	16	0	1	0							1	0	0	atModifyCostManaPercent	512		atModifyCostRagePercent	512		atModifyCostSunEnergyPercent	512		atModifyCostEnergyPercent	307																																			atCallSolarDamage	106714													3758030846			0	0				0		16		63	1	16	1	0	1										
13957	玩家_炎热	216		Body	10021	13955	0		4	1	0	1	99999	16	0	1	0							1	0	0	atModifyCostManaPercent	512		atModifyCostRagePercent	512		atModifyCostSunEnergyPercent	512		atModifyCostEnergyPercent	307																																			atCallSolarDamage	147758													3758030846			0	0				0		16		63	1	16	1	0	1										
13958	玩家_极热	216		Body	10021	13955	0		1	1	0	1	99999	16	0	1	0							1	0	0	atModifyCostManaPercent	1024		atModifyCostRagePercent	1024		atModifyCostSunEnergyPercent	1024		atModifyCostEnergyPercent	614																																			atCallSolarDamage	191429													3758030846			0	0				0		16		63	1	16	1	0	1										
13958	玩家_极热	216		Body	10021	13955	0		2	1	0	1	99999	16	0	1	0							1	0	0	atModifyCostManaPercent	1024		atModifyCostRagePercent	1024		atModifyCostSunEnergyPercent	1024		atModifyCostEnergyPercent	614																																			atCallSolarDamage	191429													3758030846			0	0				0		16		63	1	16	1	0	1										
13958	玩家_极热	216		Body	10021	13955	0		3	1	0	1	99999	16	0	1	0							1	0	0	atModifyCostManaPercent	1024		atModifyCostRagePercent	1024		atModifyCostSunEnergyPercent	1024		atModifyCostEnergyPercent	614																																			atCallSolarDamage	234771													3758030846			0	0				0		16		63	1	16	1	0	1										
13958	玩家_极热	216		Body	10021	13955	0		4	1	0	1	99999	16	0	1	0							1	0	0	atModifyCostManaPercent	1024		atModifyCostRagePercent	1024		atModifyCostSunEnergyPercent	1024		atModifyCostEnergyPercent	614																																			atCallSolarDamage	325068													3758030846			0	0				0		16		63	1	16	1	0	1										
13959	永燃之火_热度	216		Body	0	13959	0		1	1	1	10	1	17	0	1	1							1	0	0																																																												3758030846			0	0				0		17		63	1	17	1	0	1										
13960	寒玉裂片_寒意	216		Body	0	13960	0		1	1	1	10	1	16	0	1	1							1	0	0																																																												3758030846			0	0				0		16		63	1	16	1	0	1										
13961	天罗阳火易伤	216		Body	0	13961	0		1	1	1	5	1	16	0	1	1							1	0	0	atSolarDamageCoefficient	100																																																										3758030846			0	0				0		16		63	1	16	1	0	1										
13962	永燃创裂阳性易伤	216		Body	0	13962	0		1	1	1	100	1	0	0	1	1							1	0	0	atSolarDamageCoefficient	100																																																										3758030846			0	0				0		0		63	1	0	1	0	1										
13962	永燃创裂阳性易伤	216		Body	0	13962	0		2	1	1	100	1	0	0	1	1							1	0	0	atSolarDamageCoefficient	100																																																										3758030846			0	0				0		0		63	1	0	1	0	1										
13962	永燃创裂阳性易伤	216		Body	0	13962	0		3	1	1	100	1	0	0	1	1							1	0	0	atSolarDamageCoefficient	100																																																										3758030846			0	0				0		0		63	1	0	1	0	1										
13962	永燃创裂阳性易伤	216		Body	0	13962	0		4	1	1	100	1	0	0	1	1							1	0	0	atSolarDamageCoefficient	100																																																										3758030846			0	0				0		0		63	1	0	1	0	1										
13963	寒骨之痕阴性易伤	216		Body	0	13963	0		1	1	1	100	1	0	0	1	1							1	0	0	atLunarDamageCoefficient	100																																																										3758030846			0	0				0		0		63	1	0	1	0	1										
13963	寒骨之痕阴性易伤	216		Body	0	13963	0		2	1	1	100	1	0	0	1	1							1	0	0	atLunarDamageCoefficient	100																																																										3758030846			0	0				0		0		63	1	0	1	0	1										
13963	寒骨之痕阴性易伤	216		Body	0	13963	0		3	1	1	100	1	0	0	1	1							1	0	0	atLunarDamageCoefficient	100																																																										3758030846			0	0				0		0		63	1	0	1	0	1										
13963	寒骨之痕阴性易伤	216		Body	0	13963	0		4	1	1	100	1	0	0	1	1							1	0	0	atLunarDamageCoefficient	100																																																										3758030846			0	0				0		0		63	1	0	1	0	1										
13964	玩家_温度正常	216		Body	0	13955	0		1	1	0	1	1	0	0	1	0							1	0	0																																																												3758030846			0	0				0		0		63	1	0	1	0	1										
13966	驰风震域奇穴增益	201		Body	0	13966	0		1	1	0	1	1	16	0	1	1							1	0	1	atAllShieldIgnorePercent	205																																																										3758030846			0	0				0		16		63	1	16	1	0	1						1				
13967	秘宝图_CD_BUFF	110		Body	0	13967	0		1	1	1	3	1	16	0	1	1							1	0	0																																																												4294967294		1	0	0				0		16		63	0	16	1	0	1										
13968	永燃之火_热度标记	216		Body	0	13968	0		1	1	0	1	1	20	0	0	1							0	0	1																																																												3758030846			0	0				0		20		63	1	20	1	0	1										
13968	永燃之火_热度标记	216		Body	0	13968	0		2	1	0	1	1	20	0	0	1							0	0	1																																																												3758030846			0	0				0		20		63	1	20	1	0	1										
13968	永燃之火_热度标记	216		Body	0	13968	0		3	1	0	1	1	20	0	0	1							0	0	1																																																												3758030846			0	0				0		20		63	1	20	1	0	1										
13968	永燃之火_热度标记	216		Body	0	13968	0		4	1	0	1	1	20	0	0	1							0	0	1																																																												3758030846			0	0				0		20		63	1	20	1	0	1										
13968	永燃之火_热度标记	216		Body	0	13968	0		5	1	0	1	1	20	0	0	1							0	0	1																																																												3758030846			0	0				0		20		63	1	20	1	0	1										
13968	永燃之火_热度标记	216		Body	0	13968	0		6	1	0	1	1	20	0	0	1							0	0	1																																																												3758030846			0	0				0		20		63	1	20	1	0	1										
13968	永燃之火_热度标记	216		Body	0	13968	0		7	1	0	1	1	20	0	0	1							0	0	1																																																												3758030846			0	0				0		20		63	1	20	1	0	1										
13968	永燃之火_热度标记	216		Body	0	13968	0		8	1	0	1	1	20	0	0	1							0	0	1																																																												3758030846			0	0				0		20		63	1	20	1	0	1										
13968	永燃之火_热度标记	216		Body	0	13968	0		9	1	0	1	1	20	0	0	1							0	0	1																																																												3758030846			0	0				0		20		63	1	20	1	0	1										
13968	永燃之火_热度标记	216		Body	0	13968	0		10	1	1	1	1	20	0	0	1							0	0	0																																																												3758030846			0	0				0		20		63	1	20	1	0	1										
13969	永燃之火_热度等级	216		Body		13969	0		1	1	1	10	1	0	0	1	1							1	0	0	atNegativeShield	1																																																										3758030846			0	0				0		0		63	1	0	1	0	1										
13970	月泉淮_清流	214		Body	0	12941	0		1	1	0	100	20	16	0	1	1		Fight					1	0	0	atMoveSpeedPercent	-615																																																										3758030846			0	0				0	1	16		63	1	16	1	0	1										
13971	月泉淮_如镜	214		Body	0	12942	0		1	1	0	100	1	16	0	1	1		Fight					1	0	0	atNeutralMagicReflection	3448		atLunarMagicReflection	3448		atPoisonMagicReflection	3448		atSolarMagicReflection	3448		atPhysicsReflection	3448																																														3758030846			0	0				0	1	16		63	1	16	1	0	1										
13972	月泉淮_倒影	214		Body	0	12943	0		1	1	0	100	1	16	0	1	1		Fight					1	0	0	atPhysicsBlock	1024																																																										3758030846			0	0				0	1	16		63	1	16	1	0	1										
13973	月泉淮_连绵	214		Body	0	12944	0		1	1	0	100	15	16	0	1	1		Fight					1	0	0																																														atCallNeutralDamage	79100													3758030846			0	0				0	1	16		63	1	16	1	0	1										
13974	月泉淮_峦峰	214		Body	0	12945	0		1	1	0	100	1	16	0	1	1		Fight					1	0	0	atPhysicsAttackPowerPercent	100																																																										3758030846			0	0				0	1	16		63	1	16	1	0	1										
13975	月泉淮_眩晕	214		Trample	0	424	0		1	1	0	1	1	16	0	1	0							1	0	0	atHalt																																																											1405095936										16		60	1	16	1	0	1										
13976	客江干_CD_BUFF	110		Body	0	13976	0		1	1	1	3	1	16	0	1	1							1	0	0																																																												4294967294		1	0	0				0		16		63	0	16	1	0	1										
13977	冬云冥技能蓄力	202		Body	60008	13977	0		1	1	0	1	1	40	0	1	1							1	0	1	atDisableSpoof			atNegativeShield			atGlobalBlock	1	0																																											atCastSkill	20563	1						3758030846			0	0				0		40		63	1	40	1	0	1										
13978	浮游天地使下一招无视目标外功防御	201		Body	0	13978	0		1	1	0	1	1	160	0	1	1							1	0	1	atAllShieldIgnorePercent	512																																																										3758030846			0	0				0		160		63	1	160	1	1	1						1				
13979	通用_回复气力值buff	40		Body	60009	13979	0		1	1	0	1	1	16	0	1	0							1	0	1	atSprintPowerAddPercent	-870																																																										3758030846	968		0	0				0		16		63	1	16	1	0	1										
13980	藏剑轻功急坠换动作	198		Body	0	13980	0		1	1	0	1	1	640	0	1	1						轻功\通用急坠接二段.lua	1	0	1	atDisableMoveCtrl			atSilenceAll			atImmunity	2		atImmunity	3		atImmunity	4		atImmunity	7		atImmunity	8		atImmunity	11		atKnockedDownRate	-1024		atKnockedBackRate	-1024		atRepulsedRate	-1024		atPullRate	-1024		atImmuneSkillMove	1																						4294967295										640		63	1	640	1	0	1	InBirdMove									
13981	永燃之火_带冰玩家范围内	216		Body	0	13981	0		1	1	1	3	1	20	0	1	1							1	0	0																																																												3758030846			0	0				0		20		63	1	20	1	0	1										
13982	秘宝图_计时_BUFF	110		Body	0	13982	0		1	1	1	1	1	16	0	1	1							1	0	0																																																												4294967294		1	0	0				0		16		63	0	16	1	0	1										
13983	2号_铂尔_超时狂暴	205		Body	0	13983	0		1	1	0	1	1	7680	0	1	1							1	0	1																																																				atExecuteScript	skill/npc/副本BOSS/冰火岛/铂尔/铂尔_狂暴效果.lua							3758030846			0	0				0		7680		63	1	7680	1	0	1										
13984	大车ID	116		Body	0	13984	0		1	1	0	1	48	57600	0	1	0							1	0	0																																																												3758030846			0	0				0		57600		63	0	57600	1	0	0										
13984	大车ID_player专用	116		Body	0	13984	0		2	1	0	1	48	57600	0	1	0							1	0	0																																																												3758030846			0	0				0		57600		63	0	57600	1	0	0										
13985	预热_世外蓬莱_日常记分数	51		Body	0	13985	0		1	1	0	1	1	160	0	1	1							1	0	0																																																												4294967294		1	0	0				0		160		63	1	160	1	0	1										
13986	驰风震域内外不可选中	201		Body	0	13986	0		1	1	0	1	1	4	0	1	0							1	0	0	atImmunityCastID			atSetSelectableType	3																																									atExecuteScript	skill/蓬莱/套路及子技能/蓬莱_无涯判断距离.lua													3758030846			0					0		4		63	1	4	1	0	1										
13987	秘宝图_变装隐匿	110		Body	0	13987	0		1	1	0	1	1	0	0	1	0		NotFight					1	0	0	atPrinkModel	64562		atMaxJumpCount	-2	0	atDisableSprintFlag			atSilenceAll																																																		3758030846			0	0				0		0		63	1	0	1	0	1										
13988	秘宝图_变装	110		Body	0	13988	0		1	1	0	1	1	0	0	1	0							1	0	0	atPrinkModel	61401																																																										3758030846			0	0				0		0		63	1	0	1	0	1										
13989	金穗步花瓣拖尾	202		Body	60009	13989	0		1	1	0	1	1	16	0	1	1							1	0	1																																																				atCastSkill	20580	1	atExecuteScript	skill/Map/龙泉府/金穗步横扫.lua				3758030846			0	0				0		16		63	1	16	1	0	1										
13990	飓风标记BUFF	201		Body	0	13990	0		1	1	0	1	1	4	0	1	1							1	0	1																																																												3758030846			0	0				0		4		63	1	4	1	0	1										
