BuffID	Level	IconID	Sparking	ShowTime	Show	Remark	Name	Desc	IsAddPeriod	TypeIconID
70176	95	70176	1	1	1	(70176)(95)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高95%	0	4
70176	96	70176	1	1	1	(70176)(96)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高96%	0	4
70176	97	70176	1	1	1	(70176)(97)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高97%	0	4
70176	98	70176	1	1	1	(70176)(98)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高98%	0	4
70176	99	70176	1	1	1	(70176)(99)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高99%	0	4
70176	100	70176	1	1	1	(70176)(100)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高100%	0	4
70177	1	70176	1	1	1	(70177)(1)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高1%	0	4
70177	2	70176	1	1	1	(70177)(2)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高2%	0	4
70177	3	70176	1	1	1	(70177)(3)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高3%	0	4
70177	4	70176	1	1	1	(70177)(4)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高4%	0	4
70177	5	70176	1	1	1	(70177)(5)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高5%	0	4
70177	6	70176	1	1	1	(70177)(6)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高6%	0	4
70177	7	70176	1	1	1	(70177)(7)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高7%	0	4
70177	8	70176	1	1	1	(70177)(8)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高8%	0	4
70177	9	70176	1	1	1	(70177)(9)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高9%	0	4
70177	10	70176	1	1	1	(70177)(10)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高10%	0	4
70177	11	70176	1	1	1	(70177)(11)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高11%	0	4
70177	12	70176	1	1	1	(70177)(12)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高12%	0	4
70177	13	70176	1	1	1	(70177)(13)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高13%	0	4
70177	14	70176	1	1	1	(70177)(14)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高14%	0	4
70177	15	70176	1	1	1	(70177)(15)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高15%	0	4
70177	16	70176	1	1	1	(70177)(16)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高16%	0	4
70177	17	70176	1	1	1	(70177)(17)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高17%	0	4
70177	18	70176	1	1	1	(70177)(18)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高18%	0	4
70177	19	70176	1	1	1	(70177)(19)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高19%	0	4
70177	20	70176	1	1	1	(70177)(20)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高20%	0	4
70177	21	70176	1	1	1	(70177)(21)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高21%	0	4
70177	22	70176	1	1	1	(70177)(22)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高22%	0	4
70177	23	70176	1	1	1	(70177)(23)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高23%	0	4
70177	24	70176	1	1	1	(70177)(24)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高24%	0	4
70177	25	70176	1	1	1	(70177)(25)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高25%	0	4
70177	26	70176	1	1	1	(70177)(26)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高26%	0	4
70177	27	70176	1	1	1	(70177)(27)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高27%	0	4
70177	28	70176	1	1	1	(70177)(28)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高28%	0	4
70177	29	70176	1	1	1	(70177)(29)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高29%	0	4
70177	30	70176	1	1	1	(70177)(30)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高30%	0	4
70177	31	70176	1	1	1	(70177)(31)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高31%	0	4
70177	32	70176	1	1	1	(70177)(32)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高32%	0	4
70177	33	70176	1	1	1	(70177)(33)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高33%	0	4
70177	34	70176	1	1	1	(70177)(34)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高34%	0	4
70177	35	70176	1	1	1	(70177)(35)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高35%	0	4
70177	36	70176	1	1	1	(70177)(36)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高36%	0	4
70177	37	70176	1	1	1	(70177)(37)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高37%	0	4
70177	38	70176	1	1	1	(70177)(38)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高38%	0	4
70177	39	70176	1	1	1	(70177)(39)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高39%	0	4
70177	40	70176	1	1	1	(70177)(40)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高40%	0	4
70177	41	70176	1	1	1	(70177)(41)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高41%	0	4
70177	42	70176	1	1	1	(70177)(42)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高42%	0	4
70177	43	70176	1	1	1	(70177)(43)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高43%	0	4
70177	44	70176	1	1	1	(70177)(44)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高44%	0	4
70177	45	70176	1	1	1	(70177)(45)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高45%	0	4
70177	46	70176	1	1	1	(70177)(46)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高46%	0	4
70177	47	70176	1	1	1	(70177)(47)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高47%	0	4
70177	48	70176	1	1	1	(70177)(48)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高48%	0	4
70177	49	70176	1	1	1	(70177)(49)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高49%	0	4
70177	50	70176	1	1	1	(70177)(50)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高50%	0	4
70177	51	70176	1	1	1	(70177)(51)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高51%	0	4
70177	52	70176	1	1	1	(70177)(52)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高52%	0	4
70177	53	70176	1	1	1	(70177)(53)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高53%	0	4
70177	54	70176	1	1	1	(70177)(54)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高54%	0	4
70177	55	70176	1	1	1	(70177)(55)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高55%	0	4
70177	56	70176	1	1	1	(70177)(56)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高56%	0	4
70177	57	70176	1	1	1	(70177)(57)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高57%	0	4
70177	58	70176	1	1	1	(70177)(58)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高58%	0	4
70177	59	70176	1	1	1	(70177)(59)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高59%	0	4
70177	60	70176	1	1	1	(70177)(60)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高60%	0	4
70177	61	70176	1	1	1	(70177)(61)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高61%	0	4
70177	62	70176	1	1	1	(70177)(62)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高62%	0	4
70177	63	70176	1	1	1	(70177)(63)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高63%	0	4
70177	64	70176	1	1	1	(70177)(64)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高64%	0	4
70177	65	70176	1	1	1	(70177)(65)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高65%	0	4
70177	66	70176	1	1	1	(70177)(66)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高66%	0	4
70177	67	70176	1	1	1	(70177)(67)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高67%	0	4
70177	68	70176	1	1	1	(70177)(68)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高68%	0	4
70177	69	70176	1	1	1	(70177)(69)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高69%	0	4
70177	70	70176	1	1	1	(70177)(70)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高70%	0	4
70177	71	70176	1	1	1	(70177)(71)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高71%	0	4
70177	72	70176	1	1	1	(70177)(72)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高72%	0	4
70177	73	70176	1	1	1	(70177)(73)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高73%	0	4
70177	74	70176	1	1	1	(70177)(74)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高74%	0	4
70177	75	70176	1	1	1	(70177)(75)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高75%	0	4
70177	76	70176	1	1	1	(70177)(76)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高76%	0	4
70177	77	70176	1	1	1	(70177)(77)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高77%	0	4
70177	78	70176	1	1	1	(70177)(78)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高78%	0	4
70177	79	70176	1	1	1	(70177)(79)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高79%	0	4
70177	80	70176	1	1	1	(70177)(80)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高80%	0	4
70177	81	70176	1	1	1	(70177)(81)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高81%	0	4
70177	82	70176	1	1	1	(70177)(82)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高82%	0	4
70177	83	70176	1	1	1	(70177)(83)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高83%	0	4
70177	84	70176	1	1	1	(70177)(84)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高84%	0	4
70177	85	70176	1	1	1	(70177)(85)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高85%	0	4
70177	86	70176	1	1	1	(70177)(86)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高86%	0	4
70177	87	70176	1	1	1	(70177)(87)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高87%	0	4
70177	88	70176	1	1	1	(70177)(88)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高88%	0	4
70177	89	70176	1	1	1	(70177)(89)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高89%	0	4
70177	90	70176	1	1	1	(70177)(90)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高90%	0	4
70177	91	70176	1	1	1	(70177)(91)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高91%	0	4
70177	92	70176	1	1	1	(70177)(92)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高92%	0	4
70177	93	70176	1	1	1	(70177)(93)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高93%	0	4
70177	94	70176	1	1	1	(70177)(94)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高94%	0	4
70177	95	70176	1	1	1	(70177)(95)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高95%	0	4
70177	96	70176	1	1	1	(70177)(96)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高96%	0	4
70177	97	70176	1	1	1	(70177)(97)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高97%	0	4
70177	98	70176	1	1	1	(70177)(98)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高98%	0	4
70177	99	70176	1	1	1	(70177)(99)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高99%	0	4
70177	100	70176	1	1	1	(70177)(100)移动端_增益_治疗成效提高_主角通用	疗伤效果提高	疗伤效果提高100%	0	4
70178	1	70176	1	1	1	(70178)(1)	每秒回复最大气血值	每秒回复最大气血值1%	0	4
70179	1	70179	1	1	1	(70179)(1)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹1%	0	5
70179	2	70179	1	1	1	(70179)(2)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹2%	0	5
70179	3	70179	1	1	1	(70179)(3)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹3%	0	5
70179	4	70179	1	1	1	(70179)(4)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹4%	0	5
70179	5	70179	1	1	1	(70179)(5)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹5%	0	5
70179	6	70179	1	1	1	(70179)(6)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹6%	0	5
70179	7	70179	1	1	1	(70179)(7)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹7%	0	5
70179	8	70179	1	1	1	(70179)(8)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹8%	0	5
70179	9	70179	1	1	1	(70179)(9)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹9%	0	5
70179	10	70179	1	1	1	(70179)(10)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹10%	0	5
70179	11	70179	1	1	1	(70179)(11)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹11%	0	5
70179	12	70179	1	1	1	(70179)(12)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹12%	0	5
70179	13	70179	1	1	1	(70179)(13)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹13%	0	5
70179	14	70179	1	1	1	(70179)(14)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹14%	0	5
70179	15	70179	1	1	1	(70179)(15)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹15%	0	5
70179	16	70179	1	1	1	(70179)(16)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹16%	0	5
70179	17	70179	1	1	1	(70179)(17)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹17%	0	5
70179	18	70179	1	1	1	(70179)(18)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹18%	0	5
70179	19	70179	1	1	1	(70179)(19)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹19%	0	5
70179	20	70179	1	1	1	(70179)(20)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹20%	0	5
70179	21	70179	1	1	1	(70179)(21)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹21%	0	5
70179	22	70179	1	1	1	(70179)(22)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹22%	0	5
70179	23	70179	1	1	1	(70179)(23)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹23%	0	5
70179	24	70179	1	1	1	(70179)(24)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹24%	0	5
70179	25	70179	1	1	1	(70179)(25)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹25%	0	5
70179	26	70179	1	1	1	(70179)(26)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹26%	0	5
70179	27	70179	1	1	1	(70179)(27)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹27%	0	5
70179	28	70179	1	1	1	(70179)(28)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹28%	0	5
70179	29	70179	1	1	1	(70179)(29)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹29%	0	5
70179	30	70179	1	1	1	(70179)(30)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹30%	0	5
70179	31	70179	1	1	1	(70179)(31)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹31%	0	5
70179	32	70179	1	1	1	(70179)(32)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹32%	0	5
70179	33	70179	1	1	1	(70179)(33)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹33%	0	5
70179	34	70179	1	1	1	(70179)(34)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹34%	0	5
70179	35	70179	1	1	1	(70179)(35)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹35%	0	5
70179	36	70179	1	1	1	(70179)(36)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹36%	0	5
70179	37	70179	1	1	1	(70179)(37)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹37%	0	5
70179	38	70179	1	1	1	(70179)(38)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹38%	0	5
70179	39	70179	1	1	1	(70179)(39)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹39%	0	5
70179	40	70179	1	1	1	(70179)(40)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹40%	0	5
70179	41	70179	1	1	1	(70179)(41)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹41%	0	5
70179	42	70179	1	1	1	(70179)(42)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹42%	0	5
70179	43	70179	1	1	1	(70179)(43)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹43%	0	5
70179	44	70179	1	1	1	(70179)(44)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹44%	0	5
70179	45	70179	1	1	1	(70179)(45)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹45%	0	5
70179	46	70179	1	1	1	(70179)(46)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹46%	0	5
70179	47	70179	1	1	1	(70179)(47)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹47%	0	5
70179	48	70179	1	1	1	(70179)(48)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹48%	0	5
70179	49	70179	1	1	1	(70179)(49)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹49%	0	5
70179	50	70179	1	1	1	(70179)(50)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹50%	0	5
70179	51	70179	1	1	1	(70179)(51)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹51%	0	5
70179	52	70179	1	1	1	(70179)(52)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹52%	0	5
70179	53	70179	1	1	1	(70179)(53)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹53%	0	5
70179	54	70179	1	1	1	(70179)(54)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹54%	0	5
70179	55	70179	1	1	1	(70179)(55)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹55%	0	5
70179	56	70179	1	1	1	(70179)(56)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹56%	0	5
70179	57	70179	1	1	1	(70179)(57)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹57%	0	5
70179	58	70179	1	1	1	(70179)(58)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹58%	0	5
70179	59	70179	1	1	1	(70179)(59)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹59%	0	5
70179	60	70179	1	1	1	(70179)(60)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹60%	0	5
70179	61	70179	1	1	1	(70179)(61)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹61%	0	5
70179	62	70179	1	1	1	(70179)(62)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹62%	0	5
70179	63	70179	1	1	1	(70179)(63)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹63%	0	5
70179	64	70179	1	1	1	(70179)(64)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹64%	0	5
70179	65	70179	1	1	1	(70179)(65)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹65%	0	5
70179	66	70179	1	1	1	(70179)(66)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹66%	0	5
70179	67	70179	1	1	1	(70179)(67)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹67%	0	5
70179	68	70179	1	1	1	(70179)(68)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹68%	0	5
70179	69	70179	1	1	1	(70179)(69)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹69%	0	5
70179	70	70179	1	1	1	(70179)(70)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹70%	0	5
70179	71	70179	1	1	1	(70179)(71)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹71%	0	5
70179	72	70179	1	1	1	(70179)(72)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹72%	0	5
70179	73	70179	1	1	1	(70179)(73)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹73%	0	5
70179	74	70179	1	1	1	(70179)(74)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹74%	0	5
70179	75	70179	1	1	1	(70179)(75)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹75%	0	5
70179	76	70179	1	1	1	(70179)(76)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹76%	0	5
70179	77	70179	1	1	1	(70179)(77)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹77%	0	5
70179	78	70179	1	1	1	(70179)(78)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹78%	0	5
70179	79	70179	1	1	1	(70179)(79)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹79%	0	5
70179	80	70179	1	1	1	(70179)(80)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹80%	0	5
70179	81	70179	1	1	1	(70179)(81)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹81%	0	5
70179	82	70179	1	1	1	(70179)(82)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹82%	0	5
70179	83	70179	1	1	1	(70179)(83)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹83%	0	5
70179	84	70179	1	1	1	(70179)(84)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹84%	0	5
70179	85	70179	1	1	1	(70179)(85)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹85%	0	5
70179	86	70179	1	1	1	(70179)(86)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹86%	0	5
70179	87	70179	1	1	1	(70179)(87)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹87%	0	5
70179	88	70179	1	1	1	(70179)(88)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹88%	0	5
70179	89	70179	1	1	1	(70179)(89)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹89%	0	5
70179	90	70179	1	1	1	(70179)(90)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹90%	0	5
70179	91	70179	1	1	1	(70179)(91)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹91%	0	5
70179	92	70179	1	1	1	(70179)(92)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹92%	0	5
70179	93	70179	1	1	1	(70179)(93)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹93%	0	5
70179	94	70179	1	1	1	(70179)(94)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹94%	0	5
70179	95	70179	1	1	1	(70179)(95)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹95%	0	5
70179	96	70179	1	1	1	(70179)(96)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹96%	0	5
70179	97	70179	1	1	1	(70179)(97)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹97%	0	5
70179	98	70179	1	1	1	(70179)(98)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹98%	0	5
70179	99	70179	1	1	1	(70179)(99)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹99%	0	5
70179	100	70179	1	1	1	(70179)(100)移动端_增益_伤害反弹_主角通用	伤害反弹	伤害反弹100%	0	5
70180	1	70180	1	1	1	(70180)(1)移动端_减益_伤害降低_主角通用	伤害降低	伤害降低1%	0	6
70180	2	70180	1	1	1	(70180)(2)移动端_减益_伤害降低_主角通用	伤害降低	伤害降低2%	0	6
70180	3	70180	1	1	1	(70180)(3)移动端_减益_伤害降低_主角通用	伤害降低	伤害降低3%	0	6
70180	4	70180	1	1	1	(70180)(4)移动端_减益_伤害降低_主角通用	伤害降低	伤害降低4%	0	6
70180	5	70180	1	1	1	(70180)(5)移动端_减益_伤害降低_主角通用	伤害降低	伤害降低5%	0	6
70180	6	70180	1	1	1	(70180)(6)移动端_减益_伤害降低_主角通用	伤害降低	伤害降低6%	0	6
70180	7	70180	1	1	1	(70180)(7)移动端_减益_伤害降低_主角通用	伤害降低	伤害降低7%	0	6
70180	8	70180	1	1	1	(70180)(8)移动端_减益_伤害降低_主角通用	伤害降低	伤害降低8%	0	6
70180	9	70180	1	1	1	(70180)(9)移动端_减益_伤害降低_主角通用	伤害降低	伤害降低9%	0	6
70180	10	70180	1	1	1	(70180)(10)移动端_减益_伤害降低_主角通用	伤害降低	伤害降低10%	0	6
70180	11	70180	1	1	1	(70180)(11)移动端_减益_伤害降低_主角通用	伤害降低	伤害降低11%	0	6
70180	12	70180	1	1	1	(70180)(12)移动端_减益_伤害降低_主角通用	伤害降低	伤害降低12%	0	6
70180	13	70180	1	1	1	(70180)(13)移动端_减益_伤害降低_主角通用	伤害降低	伤害降低13%	0	6
70180	14	70180	1	1	1	(70180)(14)移动端_减益_伤害降低_主角通用	伤害降低	伤害降低14%	0	6
70180	15	70180	1	1	1	(70180)(15)移动端_减益_伤害降低_主角通用	伤害降低	伤害降低15%	0	6
70180	16	70180	1	1	1	(70180)(16)移动端_减益_伤害降低_主角通用	伤害降低	伤害降低16%	0	6
70180	17	70180	1	1	1	(70180)(17)移动端_减益_伤害降低_主角通用	伤害降低	伤害降低17%	0	6
