BuffID	Level	IconID	Sparking	ShowTime	Show	Remark	Name	Desc	IsAddPeriod
6360	63	3414	1	1	1	(6360)(63)3300阵营拍卖腰坠·风·斩流	风·斩流	大幅度提高外功破防	1
6360	64	3414	1	1	1	(6360)(64)3300阵营拍卖腰坠·风·御灵	风·御灵	大幅度提高内功防御	1
6360	65	3414	1	1	1	(6360)(65)3300阵营拍卖腰坠·风·守山	风·守山	大幅度提高外功防御	1
6360	66	3414	1	1	1	(6360)(66)5070副本腰坠·风·百川	风·百川	大幅度提高基础疗伤成效	1
6360	67	3414	1	1	1	(6360)(67)5070副本腰坠·风·灭虚	风·灭虚	大幅度提高内功破防	1
6360	68	3414	1	1	1	(6360)(68)5070副本腰坠·风·斩流	风·斩流	大幅度提高外功破防	1
6360	69	3414	1	1	1	(6360)(69)5070副本腰坠·风·御灵	风·御灵	大幅度提高内功防御	1
6360	70	3414	1	1	1	(6360)(70)5070副本腰坠·风·守山	风·守山	大幅度提高外功防御	1
6360	71	3414	1	1	1	(6360)(71)46905140阵营拍卖腰坠·风·百川	风·百川	大幅度提高基础疗伤成效	1
6360	72	3414	1	1	1	(6360)(72)46905140阵营拍卖腰坠·风·灭虚	风·灭虚	大幅度提高内功破防	1
6360	73	3414	1	1	1	(6360)(73)46905140阵营拍卖腰坠·风·斩流	风·斩流	大幅度提高外功破防	1
6360	74	3414	1	1	1	(6360)(74)46905140阵营拍卖腰坠·风·御灵	风·御灵	大幅度提高内功防御	1
6360	75	3414	1	1	1	(6360)(75)46905140阵营拍卖腰坠·风·守山	风·守山	大幅度提高外功防御	1
6360	76	3414	1	1	1	(6360)(76)5680副本腰坠·风·百川	风·百川	大幅度提高基础疗伤成效	1
6360	77	3414	1	1	1	(6360)(77)5680副本腰坠·风·灭虚	风·灭虚	大幅度提高内功破防	1
6360	78	3414	1	1	1	(6360)(78)5680副本腰坠·风·斩流	风·斩流	大幅度提高外功破防	1
6360	79	3414	1	1	1	(6360)(79)5680副本腰坠·风·御灵	风·御灵	大幅度提高内功防御	1
6360	80	3414	1	1	1	(6360)(80)5680副本腰坠·风·守山	风·守山	大幅度提高外功防御	1
6360	81	3414	1	1	1	(6360)(81)5760阵营拍卖腰坠·风·百川	风·百川	大幅度提高基础疗伤成效	1
6360	82	3414	1	1	1	(6360)(82)5760阵营拍卖腰坠·风·灭虚	风·灭虚	大幅度提高内功破防	1
6360	83	3414	1	1	1	(6360)(83)5760阵营拍卖腰坠·风·斩流	风·斩流	大幅度提高外功破防	1
6360	84	3414	1	1	1	(6360)(84)5760阵营拍卖腰坠·风·御灵	风·御灵	大幅度提高内功防御	1
6360	85	3414	1	1	1	(6360)(85)5760阵营拍卖腰坠·风·守山	风·守山	大幅度提高外功防御	1
6360	86	3414	1	1	1	(6360)(86)6340副本腰坠·风·百川	风·百川	大幅度提高基础疗伤成效	1
6360	87	3414	1	1	1	(6360)(87)6340副本腰坠·风·灭虚	风·灭虚	大幅度提高内功破防	1
6360	88	3414	1	1	1	(6360)(88)6340副本腰坠·风·斩流	风·斩流	大幅度提高外功破防	1
6360	89	3414	1	1	1	(6360)(89)6340副本腰坠·风·守山	风·守山	大幅度提高外功防御	1
6360	90	3414	1	1	1	(6360)(90)6430阵营拍卖腰坠·风·百川	风·百川	大幅度提高基础疗伤成效	1
6360	91	3414	1	1	1	(6360)(91)6430阵营拍卖腰坠·风·灭虚	风·灭虚	大幅度提高内功破防	1
6360	92	3414	1	1	1	(6360)(92)6430阵营拍卖腰坠·风·斩流	风·斩流	大幅度提高外功破防	1
6360	93	3414	1	1	1	(6360)(93)7000副本腰坠·风·百川	风·百川	大幅度提高基础疗伤成效	1
6360	94	3414	1	1	1	(6360)(94)7000副本腰坠·风·灭虚	风·灭虚	大幅度提高内功破防	1
6360	95	3414	1	1	1	(6360)(95)7000副本腰坠·风·斩流	风·斩流	大幅度提高外功破防	1
6360	96	3414	1	1	1	(6360)(96)7000副本腰坠·风·守山	风·守山	大幅度提高外功防御	1
6360	97	3414	1	1	1	(6360)(97)7500阵营拍卖腰坠·风·百川	风·百川	大幅度提高基础疗伤成效	1
6360	98	3414	1	1	1	(6360)(98)7500阵营拍卖腰坠·风·灭虚	风·灭虚	大幅度提高内功破防	1
6360	99	3414	1	1	1	(6360)(99)7500阵营拍卖腰坠·风·斩流	风·斩流	大幅度提高外功破防	1
6360	8930	3414	1	1	1	(6360)(8930)	风·御灵	大幅度提高内功防御	1
6361	1	638	0	1	1	(6361)(1)天策_突免控2秒	突	不受控制招式效果影响(击退和被拉除外)	1
6361	2	638	0	1	1	(6361)(2)天策_突免控4秒	突	不受控制招式效果影响(击退和被拉除外)	1
6361	3	638	0	1	1	(6361)(3)天策_突免控5秒	突	不受控制招式效果影响(击退和被拉除外)	1
6361	4	638	0	1	1	(6361)(4)天策_突免控6秒	突	不受控制招式效果影响(击退和被拉除外)	1
6361	5	0	1	1	1	(6361)(5)天策_突免控7秒	突	不受控制招式效果影响(击退和被拉除外)	1
6362	1	4521	1	1	1	(6362)(1)丐帮_阵眼外功提20%	风和	外功基础攻击提高20%	1
6363	1	635	0	1	1	(6363)(1)小队激雷	激雷	外功基础攻击力提高20%，外功破防值提高20%	1
6363	2	635	0	1	1	(6363)(2)自身普通激雷	激雷	外功会心几率提高30%	1
6363	3	635	0	1	1	(6363)(3)自身激雷加强	激雷	外功基础攻击力提高20%，外功会心几率提高30%，外功破防值提高20%	1
6363	4	635	0	1	1	(6363)(4)自身激雷终极加强	激雷	无视目标65%外功防御，外功会心几率提高30%	1
6364	1	4512	1	1	1	(6364)(1)丐帮_冲锋锁足	滞	锁足	1
6365	1	3967	1	1	1	(6365)(1)明教_奇穴眩晕	净世破魔击	眩晕	1
6366	1	2985	1	1	1	(6366)(1)天策_渊_加仇恨	渊	造成威胁值提高100%	1
6367	0	4900	1	1	1	(6367)(0)亢龙有悔_Dot	亢龙有悔	每3秒受到<BUFF atCallPhysicsDamage>点外功伤害	1
6369	1	4601	1	1	1	(6369)(1)丐帮_酒中仙免控	酒中仙	不受招式控制影响	1
6370	0	4906	1	1	1	(6370)(0)丐帮_棒打狗头_定身	安患	定身	1
6371	1	3002	1	1	1	(6371)(1)万花_流离瞬发兰摧玉折	流离	“兰摧玉折”无需运功	1
6373	1	4899	1	1	1	(6373)(1)丐帮_龙跃于渊免控	出渊	不受控制招式影响	1
6374	1	1446	1	1	1	(6374)(1)纯阳_四象秘籍基础减速	缠足	移动速度降低50%	1
6376	0	4896	1	1	1	(6376)(0)丐帮_龙战加破防	龙狂	外功破防提高10%	1
6377	1	4746	0	1	1	(6377)(1)丐帮_满内力加攻击	无疆	外功基础攻击提高15%	1
6378	1	4749	0	0	1	(6378)(1)丐帮_天下无狗防御提高	驯致	受到伤害降低20%	1
6379	1	4595	0	1	1	(6379)(1)丐帮_烟雨行加跑速	烟霞	移动速度提高30%，打狗棒法招式额外造成伤害并恢复自身10%内力	1
6380	1	4601	1	1	1	(6380)(1)丐帮_醉逍遥_眩晕	醉逍遥	眩晕	1
6381	1	4889	1	1	1	(6381)(1)丐帮_蛟龙翻江_检查BUFF	龙头	每层使下一掌亢龙有悔伤害提高10%	1
6384	1	1497	0	1	1	(6384)(1)七秀_剑主天地减仇恨	夜华	造成威胁值降低40%	1
6385	1	4900	0	1	1	(6385)(1)丐帮_亢龙有悔	亢龙有悔	外功破防值提高25%	1
6385	2	4900	1	1	1	(6385)(2)丐帮_亢龙有悔	亢龙有悔	外功破防值提高35%	1
6387	1	2582	1	0	1	(6387)(1)椒盐豆粽	椒盐豆粽	任务获得经验增加20%，玩家每次升级则消失	1
6389	1	4512	1	1	1	(6389)(1)丐帮_秘笈_龙跃+AP	龙跃	外功基础攻击提高10%	1
6392	0	12	1	1	1	(6392)(0)大明宫_剑圣_断枪	缴械	无法使用武器	1
6395	1	2022	0	0	0	(6395)(1)试炼之地_命中	神机	命中值提高100%	1
6396	1	1239	1	1	1	(6396)(1)李包子的请托	李包子的请托	寻宝有1/10的概率获得额外道具精致的鹰哨	1
6397	1	3444	1	1	1	(6397)(1)丐帮_秘笈_防御+5%	亢龙	防御提高5%	1
6398	1	3445	1	1	1	(6398)(1)丐帮_秘笈_亢龙加攻10%	亢龙有悔	外功基础攻击提高20%	1
6399	1	4593	0	0	1	(6399)(1)[6399]丐帮_亢龙有悔克己回蓝	克己	战斗状态下施展“亢龙有悔”后回复所有30%内力并重置“龙跃于渊”调息时间	1
6401	0	4900	1	1	1	(6401)(0)亢龙有悔_叠加Dot	亢龙有悔	每3秒受到<BUFF atCallPhysicsDamage>点外功伤害	1
6405	1	94	0	0	1	(6405)(1)便宜勿贪	便宜勿贪	天下没有免费的馅饼。\n你因前几日恶意开启大明宫宝箱，该利益将陆续从你的获利当中扣除，直到将所有的非法利益扣完	1
6409	1	329	1	1	1	(6409)(1)心有不逮	心有不逮	幼隼累了，听不到外面的声音了。	1
6410	1	2117	1	1	1	(6410)(1)心有灵犀	心有灵犀	幼隼很开心的和你一同听帮主授课。	1
6411	1	3849	0	0	0	(6411)(1)极恶厅_静心表现	隐匿	屏住气息，隐匿在环境中。	1
6414	1	4173	1	1	1	(6414)(1)明教_幻光步免疫沉默	光影	不受“无法施展内功招式”效果影响	1
6416	1	4544	1	1	1	(6416)(1)少林_奇穴_无相每秒回血	菩提身	每秒恢复2%气血最大值，自身受到伤害有50%几率解除自身受控效果	1
6416	2	2979	1	1	1	(6416)(2)少林_奇穴_无相每秒回血	真如	气血上限提高20%，每秒恢复2%气血最大值	1
6417	1	2972	1	1	1	(6417)(1)少林_易筋奇穴_守缺叠会心	众嗔	每层阳性内功会心提高2%	1
6418	1	2960	1	1	1	(6418)(1)七秀_剑破加会心	元君	阴性内功会心提高10%，会心效果提高10%	1
6419	0	3399	1	1	1	(6419)(0)七秀_下一招式会心	青梅	下一阴性内功伤害招式必定会心	1
6423	1	2958	0	0	1	(6423)(1)七秀_小队回蓝2	明妃	每3秒回复0.75%内力	1
6423	2	2958	1	1	1	(6423)(2)七秀_自身回蓝2	明妃	伤害的20%转化为自身内力	1
6424	1	4938	1	1	1	(6424)(1)纯阳_万世不竭DOT	气竭	每3秒造成<BUFF atCallNeutralDamage>点混元内功伤害	1
6425	1	4534	1	1	1	(6425)(1)纯阳_万世瞬发	天地根	“万世不竭”无需运功	1
6428	1	4221	0	0	1	(6428)(1)纯阳_剑纯加攻击	无欲	下一招的外功基础攻击提高10%	1
6434	1	4601	1	1	1	(6434)(1)丐帮_醉逍遥_加躲闪、攻击	醉逍遥	闪躲提高60%，外功攻击提高20%	1
6436	1	910	1	1	1	(6436)(1)七秀_低血量急速	碎冰	会心几率提高5%，会心效果提高5%	1
6437	0	4522	1	1	1	(6437)(0)猴王的威严	猴王的威严	猴子猴孙们休要猖狂	1
6438	0	4503	1	1	1	(6438)(0)驱赶乌鸦	驱赶乌鸦	伪装成田间常见的稻草人，乌鸦们下意识的飞走了	1
6441	1	2484	1	1	1	(6441)(1)安史之乱_80级强力buff	玄武	大幅度提升自身的气血上限，仇恨系数和无双等级	1
6441	2	2482	1	1	1	(6441)(2)6441	白虎	大幅度提高自身的外功攻击和无双等级	1
6441	3	2481	1	1	1	(6441)(3)6441	青龙	大幅度提高自身内功攻击和无双等级	1
6441	4	2483	1	1	1	(6441)(4)6441	朱雀	大幅度提升自身治疗量	1
6447	1	1512	0	1	1	(6447)(1)极恶厅_静心	静心	调整呼吸、放慢心率，渐渐的隐匿在环境中。	1
6449	1	0	1	1	1	(6449)(1)npc标示buff	标示	标示	1
6449	2	0	1	1	1	(6449)(2)npc标示buff	标示	标示	1
6451	0	3419	1	1	1	(6451)(0)神剑冢_叶英_叶落飞花	叶落飞花	受疗伤成效降低50%	1
6453	0	2033	1	1	1	(6453)(0)神剑冢_叶英_剑意·冬	剑意·冬	移动速度降低50%	1
6456	1	3420	1	1	1	(6456)(1)五彩石吸蓝buff	吸星	偷取目标所受伤害5%的内力	1
6456	2	3420	1	1	1	(6456)(2)五彩石吸蓝buff	吸星	偷取目标所受伤害6%的内力	1
6459	1	4881	1	1	1	(6459)(1)丐帮_烟雨行免控	烟雨行	不受招式控制效果影响	1
6460	0	4941	0	0	1	(6460)(0)丐帮_天隼击	天隼击	战隼与你协同作战	1
6461	1	4941	0	0	0	(6461)(1)丐帮_天隼击_延迟	天隼击	被盯上了	1
6466	1	4807	1	1	1	(6466)(1)丐帮_橙武buff	壶中乾坤	“亢龙有悔”命中后回复全部内力并重置“龙跃于渊”调息时间	1
6466	2	4825	1	1	1	(6466)(2)丐帮_橙武buff	霜月明	“亢龙有悔”命中后回复全部内力并重置“龙跃于渊”调息时间	1
6466	3	4922	1	1	1	(6466)(3)丐帮_橙武buff	炙狱邪龙	“亢龙有悔”命中后回复全部内力并重置“龙跃于渊”调息时间	1
6466	4	8030	1	1	1	(6466)(4)丐帮_橙武buff	涯风嘲雨	“亢龙有悔”命中后回复全部内力并重置“龙跃于渊”调息时间	1
6466	5	11159	1	1	1	(6466)(5)丐帮_橙武buff	厉风炽海	“亢龙有悔”命中后回复全部内力并重置“龙跃于渊”调息时间	1
6466	6	14412	1	1	1	(6466)(6)丐帮_橙武buff	燕枝行	“亢龙有悔”命中后回复全部内力并重置“龙跃于渊”调息时间	1
6467	0	340	1	1	1	(6467)(0)大明宫_何莘涯_虚弱	虚弱	何莘涯已经极度疲劳了，不再理会别人的攻击	1
6468	0	2028	1	1	1	(6468)(0)大明宫_何莘涯_攻城	攻城	受到了狼牙兵攻城的影响，何莘涯更加强壮	1
6471	1	4935	1	1	1	(6471)(1)藏剑_90橙武无限听雷	千叶长生	“听雷”在“问水诀”下附带50%额外伤害	1
6471	2	8045	1	1	1	(6471)(2)藏剑_95橙武无限听雷	西天聆雪	“听雷”在“问水诀”下附带50%额外伤害	1
6471	3	3115	1	1	1	(6471)(3)藏剑_80橙武无限听雷	御风	“听雷”在“问水诀”下附带50%额外伤害	1
6471	4	11175	1	1	1	(6471)(4)藏剑_100橙武无限听雷	君行四海	“听雷”在“问水诀”下附带50%额外伤害	1
6471	5	14400	1	1	1	(6471)(5)藏剑_110橙武无限听雷	麒天	“听雷”在“问水诀”下附带50%额外伤害	1
6472	1	99	0	0	1	(6472)(1)偿还名剑币_天佑中华	偿还名剑币	天下没有免费的馅饼。\n你曾通过不当途径非法获得名剑币，故将陆续从你的获利当中扣除，直到所有非法所得均已偿还	1
6474	1	4845	0	0	1	(6474)(1)便宜勿贪	便宜勿贪	前日隐元会通过邮件误发一批金币，现予以回收。偿还所有金币后，此效果消失	1
6477	1	2029	1	1	1	(6477)(1)锻打用锁操作	锻打	锻打过程中	1
6480	1	2028	1	1	1	(6480)(1)江湖悬赏新DeBuff	怨念	因被江湖决斗而重伤，怨气缠身，所有基础属性降低10%。可在姬别情处购买【顺气丸】，以消除此效果	1
6480	2	2028	1	1	1	(6480)(2)江湖悬赏新DeBuff	怨念	因被江湖决斗而重伤，怨气缠身，所有基础属性降低20%。可在姬别情处购买【顺气丸】，以消除此效果	1
6480	3	2028	1	1	1	(6480)(3)江湖悬赏新DeBuff	怨念	因被江湖决斗而重伤，怨气缠身，所有基础属性降低20%。可在姬别情处购买【顺气丸】，以消除此效果	1
6480	4	2028	1	1	1	(6480)(4)江湖悬赏新DeBuff	怨念	因被江湖决斗而重伤，怨气缠身，所有基础属性降低30%。可在姬别情处购买【顺气丸】，以消除此效果	1
6480	5	2028	1	1	1	(6480)(5)江湖悬赏新DeBuff	怨念	因被江湖决斗而重伤，怨气缠身，所有基础属性降低30%。可在姬别情处购买【顺气丸】，以消除此效果	1
6481	1	4410	1	1	1	(6481)(1)通用普发补偿一档Buff	甘霖·吉祥	完成任一指定日常任务，即可获得下述对应补偿。\n补偿物品：【九花玉露散】30个，【隐元秘宝·风云佩】5个，【隐元秘宝·造化散】2个，【隐元秘宝·江湖行】3个，【隐元秘宝·箸头春】2个。\n获得条件：完成“大战”日常、“据点贸易！”日常、新茶馆“沧海云帆闻茶香”日常任务中的任何一个	1
6482	1	4410	1	1	1	(6482)(1)通用普发补偿二档Buff	甘霖·如意	完成任一指定日常任务，即可获得下述对应补偿。\n补偿物品：【九花玉露散】50个，【隐元秘宝·风云佩】8个，【隐元秘宝·造化散】3个，【隐元秘宝·江湖行】3个，【隐元秘宝·五行石(陆)】2个，【隐元秘宝·箸头春】4个。\n获得条件：完成“大战”日常、“据点贸易！”日常、新茶馆“沧海云帆闻茶香”日常任务中的任何一个	1
6483	1	4410	1	1	1	(6483)(1)通用普发补偿三档Buff	甘霖·天瑞	完成任一指定日常任务，即可获得下述对应补偿。\n补偿物品：【九花玉露散】80个，【隐元秘宝·风云佩】15个，【隐元秘宝·造化散】5个，【隐元秘宝·江湖行】3个，【隐元秘宝·五行石(陆)】3个。\n获得条件：完成“大战”日常、“据点贸易！”日常、新茶馆“沧海云帆闻茶香”日常任务中的任何一个	1
6486	1	717	1	1	1	(6486)(1)射箭锁定操作	箭无虚发	正在射箭的过程中，侠士无法随意走动	1
6488	0	4894	1	1	1	(6488)(0)小橙武BOSS_丐帮_恶狗拦路	恶狗拦路	定身	1
6489	1	4532	0	0	1	(6489)(1)小橙武BOSS_丐帮_免控	霸体	不受招式控制效果影响	1
6491	0	4892	1	1	1	(6491)(0)小橙武BOSS_酒中仙·执	酒中仙·执	每层使内、外功基础攻击降低5%	1
6492	0	4887	1	1	1	(6492)(0)小橙武BOSS_笑醉狂	笑醉狂	受到的伤害降低75%	1
6499	1	3434	1	1	1	(6499)(1)匿影藏形	匿影藏形	狼狩似乎觉察到了你的行踪，先行藏匿避免暴露身份。	1
6501	1	4552	0	0	1	(6501)(1)天地知窃听定身	窃听	你正在专注地聆听	1
6502	1	341	1	1	1	(6502)(1)注视	注视	好像被人盯上了。	1
6505	1	3434	1	1	1	(6505)(1)暗杀易容	潜伏	更换夜行衣蒙面潜伏，择机暗杀暗夜狼狩	1
6506	1	2019	1	1	1	(6506)(1)被捕	被捕	被发现了	1
6507	0	3418	1	0	1	(6507)(0)安史之乱_阿史那_突厥秘术·日冕	日冕	受突厥秘术牵引，无法行动	1
6508	0	2028	1	1	1	(6508)(0)安史之乱_阿史那_突厥秘术·震怒	震怒	阿史那被激怒发狂，此期间释放御刀伤害增加100%；突厥祭祀释放日曜成功后会对周围侠士造成惊魂效果；狼图腾伤害目标扩大到5个	1
6509	1	4546	0	0	1	(6509)(1)插稻草人窃听	窃听	你正关注着狼牙管事	1
6512	1	332	1	1	1	(6512)(1)长安府门口驱逐玩家	驱逐	闲杂人等不得入内	1
6514	1	594	1	1	1	(6514)(1)长安内城沈眠风_醉里贪欢	醉里贪欢	闪避几率提高25%。闪避成功后回复2%内力	1
6516	1	559	1	1	1	(6516)(1)长安内城沈眠风_敲骨榨髓dot	敲骨榨髓	定身，每秒受到<BUFF atCallPhysicsDamage>点外功伤害	1
6518	1	2031	1	1	1	(6518)(1)长安内城沈眠风_孤立无援	孤立无援	恶狗与同伴相距过远，自身受到伤害提高50%	1
6519	1	2023	1	1	1	(6519)(1)长安内城沈眠风_水毒	水毒	每3秒失去5000点内力	1
6520	1	2033	1	1	1	(6520)(1)长安内城沈眠风_水毒增益	水毒	会心几率提高15%	1
6521	1	2024	1	1	1	(6521)(1)长安内城沈眠风_火毒	火毒	每3秒受到<BUFF atCallPhysicsDamage>点外功伤害	1
6522	1	2031	1	1	1	(6522)(1)长安内城沈眠风_火毒增益	火毒	破防值提高850点	1
6523	1	0	0	0	0	(6523)(1)长安内城沈眠风_火毒回血	火毒	BuffType取值	1
6524	1	2030	1	0	1	(6524)(1)隐匿市井	隐匿市井	隐匿于市井之中，巡逻的卫兵不会注意你。离开路人太远会失效	1
6526	1	1260	0	0	1	(6526)(1)运送货物	运送货物	正在运送货物	1
6529	1	4543	1	1	1	(6529)(1)无声急行	无声疾行	提高移动速度50%，持续3秒	1
6533	0	3412	1	1	1	(6533)(0)安史之乱_阿史那_突厥秘术·刀锋	突厥秘术·刀锋	下一次受到的“突厥秘术·刀锋”的伤害提高100%	1
6534	0	4504	1	1	1	(6534)(0)安史之乱_阿史那_惊惧	惊惧	每秒受到<BUFF atCallPhysicsDamage>点外功伤害	1
6535	0	329	1	1	1	(6535)(0)安史之乱_阿史那_惊魂	惊魂	移动速度降低50%	1
6539	1	3401	1	1	1	(6539)(1)阿史那从礼_龙战	龙战	每秒造成<BUFF atCallPoisonDamage>点毒性内功伤害	1
6539	2	3401	1	1	1	(6539)(2)阿史那从礼_龙战	龙战	每秒造成<BUFF atCallPoisonDamage>点毒性内功伤害	1
6540	1	2371	0	1	1	(6540)(1)藏剑_鹤归秘籍_减伤	归山	受到的伤害降低5%	1
6540	2	2371	0	1	1	(6540)(2)藏剑_鹤归秘籍_减伤	归山	受到的伤害降低10%	1
6541	1	87	1	1	1	(6541)(1)长安内城沈眠风_群狗争食	群狗争食	效果结束后沈眠风获得吸收6600000点伤害的效果,持续2分钟	1
6542	1	3409	1	1	1	(6542)(1)长安内城沈眠风_恶狗献祭	恶狗献祭	每层吸收<BUFF atGlobalDamageAbsorb>点伤害	1
6543	1	346	1	1	1	(6543)(1)阿史那从礼_庇佑	庇佑	可免疫部分"突厥秘术·斩"的伤害	1
6544	1	332	1	1	1	(6544)(1)阿史那从礼_缄默	缄默	经脉受损,无法施展内功招式	1
6544	2	332	1	1	1	(6544)(2)阿史那从礼_缄默	缄默	经脉受损,无法施展内功招式	1
6544	3	332	1	1	1	(6544)(3)阿史那从礼_缄默	缄默	经脉受损,无法施展内功招式	1
6544	4	332	1	1	1	(6544)(4)阿史那从礼_缄默	缄默	经脉受损,无法施展内功招式	1
6545	1	326	1	1	1	(6545)(1)阿史那从礼_天佑	天佑	吸收<BUFF atGlobalTherapyAbsorb>点治疗量,保护球体免受干扰	1
6545	2	326	1	1	1	(6545)(2)阿史那从礼_天佑	天佑	吸收<BUFF atGlobalTherapyAbsorb>点治疗量,保护球体免受干扰	1
6545	3	326	1	1	1	(6545)(3)阿史那从礼_天佑	天佑	吸收<BUFF atGlobalTherapyAbsorb>点治疗量,保护球体免受干扰	1
6545	4	326	1	1	1	(6545)(4)阿史那从礼_天佑	天佑	吸收<BUFF atGlobalTherapyAbsorb>点治疗量,保护球体免受干扰	1
6546	1	333	1	1	0	(6546)(1)阿史那从礼_天佑附带事件	治疗被击事件	治疗被击事件	1
6547	1	2387	1	1	1	(6547)(1)藏剑_虎跑秘籍_减伤	御天	受到伤害降低5%	1
6548	1	2138	1	1	1	(6548)(1)阿史那从礼_残毒	残毒	每秒造成<BUFF atCallPoisonDamage>点毒性内功伤害	1
6548	2	2138	1	1	1	(6548)(2)阿史那从礼_残毒	残毒	每秒造成<BUFF atCallPoisonDamage>点毒性内功伤害	1
6549	1	3403	1	1	1	(6549)(1)阿史那从礼_天怒	天怒	每层每秒造成<BUFF atCallPoisonDamage>点毒性内功伤害	1
6549	2	3403	1	1	1	(6549)(2)阿史那从礼_天怒	天怒	每层每秒造成<BUFF atCallPoisonDamage>点毒性内功伤害	1
6550	0	4222	1	1	1	(6550)(0)直城门_牛介平_破云枪	破云枪	眩晕	1
6553	1	329	1	1	1	(6553)(1)购物·疲劳	购物·疲劳	暂时不想买东西	1
6554	1	37	1	0	1	(6554)(1)购物·装备	购物·装备	不想再买装备	1
6555	1	1261	1	0	1	(6555)(1)购物·杂货	购物·杂货	不想再买杂货	1
6556	1	489	1	0	1	(6556)(1)购物·衣物	购物·衣物	不想再买衣物	1
6557	1	360	1	0	1	(6557)(1)购物·食物	购物·食物	不想再买食物	1
6558	1	1397	1	0	1	(6558)(1)购物·酒水	购物·酒水	不想再买酒水	1
6559	1	253	1	0	1	(6559)(1)购物·药材	购物·药材	不想再买药材	1
6560	1	4509	1	1	1	(6560)(1)阿史那从礼_血烟	血烟	每层使自身受到的治疗效果提升400%	1
6560	2	4509	1	1	1	(6560)(2)阿史那从礼_血烟	血烟	每层使自身受到的治疗效果大幅提升	1
6562	1	3552	0	0	1	(6562)(1)四周年全民buff	肆周年嘉年华	未满级玩家在90级以下5人秘境战斗能力大幅度提升。\n所有玩家在完成大战，茶馆以及马嵬驿阵营日常时，可以获取双倍奖励。\n击伤90级任意秘境首领之后，均可额外获得江湖不老囊一个	1
6563	0	328	1	1	1	(6563)(0)直城门_牛介平_嗜酒成性	嗜酒成性	每秒恢复10%内力最大值，吸收<BUFF atGlobalDamageAbsorb>点伤害	1
6564	1	330	1	1	1	(6564)(1)阿史那从礼_天罚·红雷buff	天罚·红雷	每秒对附近4尺的玩家造成少量点毒性内功伤害并消耗1%的蓝量	1
6564	2	330	1	1	1	(6564)(2)阿史那从礼_天罚·红雷buff	天罚·红雷	每秒对附近4尺的玩家造成少量点毒性内功伤害并消耗2%的蓝量	1
6565	0	3431	0	0	1	(6565)(0)直城门_牛介平_天枪	枪魂	5层时转换为“狂暴”	1
6566	1	327	1	1	1	(6566)(1)阿史那从礼_天行漫buff	天行漫	每秒造成<BUFF atCallPoisonDamage>点毒性伤害,并会成为天行云攻击目标	1
6566	2	327	1	1	1	(6566)(2)阿史那从礼_天行漫buff	天行漫	每秒造成<BUFF atCallPoisonDamage>点毒性伤害,并会成为天行云攻击目标	1
6567	0	2028	0	0	1	(6567)(0)直城门_牛介平_狂暴	狂暴	外功攻击提高200%	1
6568	1	2038	1	1	1	(6568)(1)阿史那从礼_行云殇	行云殇	每秒造成<BUFF atCallPoisonDamage>点毒性内功伤害	1
6568	2	2038	1	1	1	(6568)(2)阿史那从礼_行云殇	行云殇	每秒造成<BUFF atCallPoisonDamage>点毒性内功伤害	1
6569	1	2037	1	1	1	(6569)(1)阿史那从礼_天佑·厚土	天佑·厚土	消耗内力抵御大量伤害	1
6569	2	2037	1	1	1	(6569)(2)阿史那从礼_天佑·厚土	天佑·厚土	消耗内力抵御大量伤害	1
6570	1	339	1	1	0	(6570)(1)阿史那从礼_伤害吸收盾	伤害吸收盾	测试用伤害吸收盾	1
6570	2	339	1	1	0	(6570)(2)阿史那从礼_伤害吸收盾	伤害吸收盾	测试用伤害吸收盾	1
6571	1	4512	1	1	1	(6571)(1)阿史那从礼_寒颤	寒颤	所有属性降低10%,但可抵御70%的火焰伤害	1
6571	2	4512	1	1	1	(6571)(2)阿史那从礼_寒颤	寒颤	所有属性降低15%,但可抵御70%的火焰伤害	1
6572	1	2132	1	1	1	(6572)(1)阿史那从礼_蛊惑	蛊惑	突厥秘术控制着将士的心智,满血后可驱散控制效果,但会引发剧毒,经脉逆行,气绝身亡	1
6573	1	333	1	1	1	(6573)(1)阿史那从礼_浮空	天浮	吸收<BUFF atGlobalTherapyAbsorb>点治疗量	1
6573	2	333	1	1	1	(6573)(2)阿史那从礼_浮空	天浮	吸收<BUFF atGlobalTherapyAbsorb>点治疗量,并每秒造成<BUFF atCallPoisonDamage>点毒性内功伤害	1
6575	1	13	1	1	0	(6575)(1)阿史那从礼_小七玩家标记buff	标记buff	标记buff	1
6576	1	330	1	1	1	(6576)(1)阿史那从礼_流蓝	流蓝	每秒置空所有内力	1
6577	1	3555	1	0	1	(6577)(1)购物·兜售	购物·兜售	正在兜售东西	1
6579	1	4896	1	1	1	(6579)(1)丐帮_龙战于野加攻击	龙战	外功基础攻击提高10%	1
6580	1	4546	1	1	1	(6580)(1)阿史那从礼_无敌buff	无敌	免疫一切负面效果	1
6581	0	4892	0	1	1	(6581)(0)丐帮_酒中仙秘籍_加跑速	酒中仙	移动速度提高10%	1
6582	1	4532	1	0	1	(6582)(1)闯多多闺房	破阵	你可以无碍地进入赵涵雅的房间	1
6583	0	344	1	1	1	(6583)(0)大明宫_剑圣_震心	震心	眩晕	1
6584	0	337	1	1	1	(6584)(0)大明宫_剑圣_刃遁	刃遁	伪装，施展任何招式或移动后将使伪装失效	1
