SkillID	Level	IconID	Show	CombatShow	Formation	FormationCaster	PracticeID	SortOrder	Remark	Name	Desc	ShortDesc	SpecialDesc	KungfuDesc	HelpDesc	IsShowInNewSkill	CanDrag	SkillRelyOnShow	SkillRelyOnNotShow	IsShowNotLearn	IsHotkeyExitWhenForget	Buff	Debuff	BlackList	SimpleDesc	AutoSelectTarget	Decoration	nInterruptIcon
15392	2	13	1	1	0	0	0	1	(15392) 五毒_公治菱_扇形AOE	前扑	测试技能					1	1			1						0		
15392	3	13	1	1	0	0	0	1	(15392) 五毒_公治菱_扇形AOE	血蚊剧毒	测试技能					1	1			1						0		
15394	0	4179	1	1	0	0	0	1	(15394) 明教_挥舞火把	挥舞火把	挥动手中的火把，参与明尊大典。		挥动圣火			1	1			1						0		
15395	0	3813	1	1	0	0	0	1	(15395) 明教_传递圣火	传递火种	将手中的圣火传递给其他人。		星星之火，可以燎原			1	1			1						0		
15396	0	173	1	1	0	0	0	1	(15396) 明教_灭火	灭火	对红衣邪火使用，扑灭红衣教的邪恶之火。					1	1			1						0		
15398	1	13	1	1	0	0	0	1	(15398) 三环锡杖	锡杖佛音	测试技能					1	1			1						0		
15400	1	13	1	1	0	0	0	1	(15400) 斗笠斩	斗笠斩	测试技能					1	1			1						0		
15401	1	13	1	1	0	0	0	1	(15401) 紫金钵	金钵护体	测试技能					1	1			1						0		
15402	1	13	1	1	0	0	0	1	(15402) 少林_禅武聚	执念·缠	测试技能					1	1			1						0		
15404	1	13	1	1	0	0	0	1	(15404) 丐帮_巨龟_喷毒	喷毒	测试技能					1	1			1						0		
15405	1	13	1	1	0	0	0	1	(15405) 丐帮_巨龟_汲土	汲土	测试技能					1	1			1						0		
15406	1	13	1	1	0	0	0	1	(15406) 丐帮_巨龟_龙鼋金旋	龙鼋金旋	测试技能					1	1			1						0		
15407	1	4842	1	1	0	0	0	1	(15407) 情人节烟花_示爱	心悦	一见倾心，再见倾情。					1	1			1						0		
15408	1	2117	1	1	0	0	0	1	(15408) 情人节烟花_躺地	观星	"迢迢牵牛星,皎皎河汉女。"					1	1			1						0		
15409	1	3875	1	1	0	0	0	1	(15409) 情人节烟花_告白	表白	山有木兮木有枝，心悦卿兮卿可知？					1	1			1						0		
15410	1	3730	1	1	0	0	0	1	(15410) 情人节烟花_害羞	害羞	偎花映月，含羞带怯。					1	1			1						0		
15411	1	2175	1	1	0	0	0	1	(15411) 春节烟花_敲锣	欢庆新春	过年就要热热闹闹的					1	1			1						0		
15412	1	560	1	1	0	0	0	1	(15412) 春节烟花_烟花棒	火树银花	过年怎么能少了烟花助兴呢					1	1			1						0		
15413	1	6766	1	1	0	0	0	1	(15413) 春节烟花_作揖	恭贺新春	新年大吉，万事顺利					1	1			1						0		
15414	1	237	1	1	0	0	0	1	(15414) 春节烟花_喝酒	对饮	觥筹交错，把酒言欢					1	1			1						0		
15415	1	339	1	1	0	0	0	1	(15415) 丐帮_火雷	火雷	使用火雷或可炸开巨龟之护甲。					0	0			0						0		
15416	1	13	1	1	0	0	0	1	(15416) 丐帮_周日_炙焰	炙焰	炙焰					1	1			1						0		
15417	1	7500	1	1	0	0	0	1	(15417) 石敢当奇遇_QTE_按键2	避让	小心驾驶，避开水下的礁石					1	1			1						0		
15418	1	13	1	1	0	0	0	1	(15418) 丐帮_沈眠风_霜涛卷雪	霜涛卷雪	测试技能					1	1			1						0		
15419	1	13	1	1	0	0	0	1	(15419) 丐帮_沈眠风_天下无狗	天下无狗	测试技能					1	1			1						0		
15420	1	8090	1	1	0	0	0	1	(15420) 丐帮_钓鱼_投竿	甩竿	将鱼竿甩入湖中，开始垂钓。					0	0			0						0		
15421	1	4234	1	1	0	0	0	1	(15421) 丐帮_钓鱼_抖动钓线	抖动钓线	抖动钓线，诱鱼上钩。					0	0			0						0		
15422	1	4235	1	1	0	0	0	1	(15422) 丐帮_钓鱼_调整浮漂	调整浮漂	调整浮漂位置，诱鱼上钩。					0	0			0						0		
15423	1	8089	1	1	0	0	0	1	(15423) 丐帮_钓鱼_提竿	提竿	将鱼竿收回，获得鱼儿。					0	0			0						0		
15424	0	2030	1	1	0	0	0	1	(15424) 唐门_机甲加速	提速	短时间内大幅提升移动速度。					1	1			1						0		
15425	1	3450	1	1	0	0	0	1	(15425) 唐门_机甲减伤	防御模式	大幅强化防御力。					1	1			1						0		
15432	1	4940	1	1	0	0	0	1	(15432) 唐门_动态技能栏退出	解除操控	停止对当前器械的操控。					1	1			1						0		
15433	1	3178	1	1	0	0	0	1	(15433) 唐门_连弩单体	八相劲射	八相强弩连续扫射单个敌人。					1	1			1						0		
15434	1	3185	1	1	0	0	0	1	(15434) 唐门_连弩群体	坠射	可选择目标区域造成范围伤害。					1	1			1						0		
15435	1	3410	1	1	0	0	0	1	(15435) 唐门_机甲击飞	力大无穷	机甲可以把他的敌人撞飞。					1	1			1						0		
15436	1	3422	1	1	0	0	0	1	(15436) 唐门_机甲群攻	怒击	操控机甲使出这招最强的攻击，就是不能连续释放。					1	1			1						0		
15437	1	4560	1	1	0	0	0	1	(15437) 唐门_机甲单攻	拍击	机甲最普通的动作便可以对敌人造成大量伤害。					1	1			1						0		
15439	1	13	1	1	0	0	0	1	(15439) 丐帮_蜜蜂_叮咬	叮咬	测试技能					1	1			1						0		
15440	1	13	1	1	0	0	0	1	(15440) 丐帮_棕熊_撕咬	撕咬	测试技能					1	1			1						0		
15441	1	4236	1	1	0	0	0	1	(15441) 丐帮_钓鱼_轻提钓竿	轻提钓竿	将钓竿轻轻提起放下，诱鱼上钩。					0	0			0						0		
15443	1	152	1	1	0	0	0	1	(15443) 唐门_连弩右转	右转	使八相连弩向右转90度。					1	1			1						0		
15444	1	154	1	1	0	0	0	1	(15444) 唐门_连弩左转	左转	使八相连弩向左转90度。					1	1			1						0		
15445	1	4940	1	1	0	0	0	1	(15445) 春节烟花_退出	退出	退出互动					1	1			1						0		
15446	1	4940	1	1	0	0	0	1	(15446) 情人节烟花_退出	退出	退出互动					1	1			1						0		
15447	1	13	1	1	0	0	0	1	(15447) 唐门_防御测试_AOE伤害	高温灼烧	测试技能					1	1			1						0		
15448	1	13	1	1	0	0	0	1	(15448) 唐门_防御测试_AOE伤害2	劈斩	测试技能					1	1			1						0		
15449	1	13	1	1	0	0	0	1	(15449) 唐门_防御测试_AOE伤害3	自爆	测试技能					1	1			1						0		
15451	1	13	1	1	0	0	0	1	(15451) 丐帮_火雷伤害标识	火雷炸伤	测试技能					1	1			1						0		
15452	1	4957	1	1	0	0	0	1	(15452) 唐门_机甲回血	自我修复	唐门的机甲拥有自我修复的功能，每秒回复10%					1	1			1						0		
15455	1	13	1	1	0	0	0	1	(15455) 唐门_周日BOSSAOE	凝血成煞	凝血成煞					1	1			1						0		
15458	1	13	1	1	0	0	0	1	(15458) 唐门_周日BOSS大招	岚枪投掷	测试技能					1	1			1						0		
15461	1	13	1	1	0	0	0	1	(15461) 丐帮_毒泡	巨龟之毒	测试技能					1	1			1						0		
15462	1	13	1	1	0	0	0	1	(15462) 唐门_周六_BOSS扇形AOE	万箭齐发	测试技能					1	1			1						0		
15463	0	13	1	1	0	0	0	1	(15463) 唐门_周六_BOSS普攻	攻击	测试技能					1	1			1						0		
15464	0	13	1	1	0	0	0	1	(15464) 唐门_周六_BOSS重击	重击	测试技能					1	1			1						0		
15465	1	13	1	1	0	0	0	1	(15465) 唐门_周六_BOSS圆形AOE	踏破四方	测试技能					1	1			1						0		
15466	2	13	1	1	0	0	0	1	(15466) 五毒_金虎_普通圆形AOE	虎爪·毒	测试技能					1	1			1						0		
15466	3	13	1	1	0	0	0	1	(15466) 五毒_金虎_普通圆形AOE	怒虎·毒	测试技能					1	1			1						0		
15466	4	13	1	1	0	0	0	1	(15466) 五毒_金虎_普通圆形AOE	扫尾·毒	测试技能					1	1			1						0		
15466	5	13	1	1	0	0	0	1	(15466) 五毒_金虎_普通圆形AOE	植尸蛮击	测试技能					1	1			1						0		
15468	1	4560	1	1	0	0	0	1	(15468) 唐门_周六_机甲普攻	攻击	机甲最普通的动作便可以对敌人造成大量伤害。					1	1			1						0		
15469	1	3422	1	1	0	0	0	1	(15469) 唐门_周六_机甲怒击	怒击	操控机甲使出这招最强的攻击，就是不能连续释放。					1	1			1						0		
15470	1	2137	1	1	0	0	0	1	(15470) 唐门_周六_机甲驱散	修复瑕卫	尝试修复瑕卫，清除一层燃烧效果。					1	1			1						0		
15471	1	4219	1	1	0	0	0	1	(15471) 唐门_周六_机甲修复	自我修复	持续治疗自身机甲的破损。					1	1			1						0		
15472	1	6871	1	1	0	0	0	1	(15472) 唐门_周日炎枪爆炸	虹枪	测试技能					1	1			1						0		
15473	1	6872	1	1	0	0	0	1	(15473) 唐门_周日岚枪AOE	岚枪	测试技能					1	1			1						0		
15474	1	13	1	1	0	0	0	1	(15474) 唐门_周六_八相飞刀AOE	旋转切割	测试技能					1	1			1						0		
15476	1	13	1	1	0	0	0	1	(15476) 唐门_周日机甲BOSS圆形	奋力一击	d					1	1			1						0		
15477	1	13	1	1	0	0	0	1	(15477) 唐门_周日机甲BOSS扇形	奋力一击	测试技能					1	1			1						0		
15478	1	13	1	1	0	0	0	1	(15478) 唐门_周日机甲BOSS重击	奋力一击	测试技能					1	1			1						0		
15478	2	13	1	1	0	0	0	1	(15478) 唐门_周日机甲BOSS重击	奋力一击	测试技能					1	1			1						0		
15481	1	13	1	1	0	0	0	1	(15481) 明教_安雨_阴极_刺骨	刺骨	测试技能					1	1			1						0		
15482	1	13	1	1	0	0	0	1	(15482) 明教_安雨_阳极_灼热	灼热	测试技能					1	1			1						0		
15483	1	13	1	1	0	0	0	1	(15483) 明教_安雨_赤雨	赤雨	测试技能					1	1			1						0		
15484	1	13	1	1	0	0	0	1	(15484) 明教_安雨_冷雨	冷雨	测试技能					1	1			1						0		
15485	1	13	1	1	0	0	0	1	(15485) 明教_安雨_阴极_冷雨	冷雨	测试技能					1	1			1						0		
15486	1	13	1	1	0	0	0	1	(15486) 明教_安雨_阳极_赤雨	赤雨	测试技能					1	1			1						0		
15489	1	140	1	1	0	0	0	1	(15489) 背挂_熊猫面摊_吃竹子	吃竹子	背挂箱中的熊猫宝宝最喜欢吃嫩嫩的竹子了。					1	1			1						0		
15490	1	2284	1	1	0	0	0	1	(15490) 背挂_熊猫面摊_展开	开张大吉	展开面摊，功夫面馆开张啦！					1	1			1						0		
15491	1	185	1	1	0	0	0	1	(15491) 背挂_熊猫面摊_添加秘方	添加秘方	制作添加祖传秘方配料的“功夫面”，该面吃了之后，会获得“神萌大侠”状态。\n每天最多可添加两碗面为包含祖传秘方的“功夫面”					1	1			1						0		
15492	1	4940	1	1	0	0	0	1	(15492) 背挂_熊猫面摊_退出	收摊打烊	收起功夫面摊，功夫面馆暂时打烊了。					1	1			1						0		
15495	1	13	1	1	0	0	0	1	(15495) 骑乘_牦牛	骑乘	测试技能					1	1			1						0		
15502	0	13	1	1	0	0	0	1	(15502) 长歌门特殊武器_琴箫剑读条	风雷引	测试技能					1	1			1						0		
15505	1	2173	1	1	0	0	0	1	(15505) 长歌门特殊武器_萧	箫	悠扬的萧声使内心平静，降低自身仇恨				箫，琴，剑可以任意组合，效果最多作用三次，根据组合不同终结技的效果会不同。	1	1			1						0		
15506	1	7176	1	1	0	0	0	1	(15506) 长歌门特殊武器_琴	琴	琴声响起，音波向四周传播开去				箫，琴，剑可以任意组合，效果最多作用三次，根据组合不同终结技的效果会不同。	1	1			1						0		
15507	1	7093	1	1	0	0	0	1	(15507) 长歌门特殊武器_剑	剑	剑气放出，对单个敌人造成杀伤				箫，琴，剑可以任意组合，效果最多作用三次，根据组合不同终结技的效果会不同。	1	1			1						0		
15508	0	13	1	1	0	0	0	1	(15508) 长歌门特殊武器_琴音扩散	琴音	测试技能					1	1			1						0		
15509	1	13	1	1	0	0	0	1	(15509) 长歌门特殊武器_剑单体子弹	剑技	测试技能					1	1			1						0		
15510	1	13	1	1	0	0	0	1	(15510) 长歌门特殊武器_剑单体子弹真实伤害	剑技	测试技能					1	1			1						0		
15512	0	13	1	1	0	0	0	1	(15512) 2号_哥舒翰_普攻_矩形	普通攻击	测试技能					1	1			1						0		
15513	0	13	1	1	0	0	0	1	(15513) 2号_哥舒翰_挑飞_单体1	挑飞	测试技能					1	1			1						0		
15514	0	13	1	1	0	0	0	1	(15514) 2号_哥舒翰_挑飞_圆形	震地	测试技能					1	1			1						0		
15516	0	13	1	1	0	0	0	1	(15516) 2号_哥舒翰_横扫_圆形	横扫	测试技能					1	1			1						0		
15517	0	13	1	1	0	0	0	1	(15517) 2号_哥舒翰_横扫_单体	横扫	测试技能					1	1			1						0		
15518	0	13	1	1	0	0	0	1	(15518) 2号_哥舒翰_突刺_矩形1	突刺一段	突刺一段					1	1			1						0		
15519	0	13	1	1	0	0	0	1	(15519) 2号_哥舒翰_突刺_矩形2	突刺二段	测试技能					1	1			1						0		
15520	0	13	1	1	0	0	0	1	(15520) 2号_哥舒翰_六合_扇形	六合之枪	测试技能					1	1			1						0		
15521	0	13	1	1	0	0	0	1	(15521) 2号_哥舒翰_横扫_读条	横扫	横扫		横扫			1	1			1						0		
15522	0	13	1	1	0	0	0	1	(15522) 2号_哥舒翰_落枪_圆形1	枪气扩散	测试技能					1	1			1						0		
15523	0	13	1	1	0	0	0	1	(15523) 2号_哥舒翰_落枪_圆形2	枪气激发	测试技能					1	1			1						0		
15524	0	13	1	1	0	0	0	1	(15524) 2号_哥舒翰_三枪_圆形1	横扫山河	测试技能					1	1			1						0		
15525	0	13	1	1	0	0	0	1	(15525) 2号_哥舒翰_三枪_圆形2	大杀四方	测试技能					1	1			1						0		
15527	0	13	1	1	0	0	0	1	(15527) 2号_哥舒翰_枪魂_圆形	枪魂迸发	测试技能					1	1			1						0		
15528	0	13	1	1	0	0	0	1	(15528) 2号_哥舒翰_枪魂_矩形	惊龙枪气	测试技能					1	1			1						0		
15530	1	13	1	1	0	0	0	1	(15530) 2号_哥舒翰_大吼_圆形	战斗怒吼	测试技能					1	1			1						0		
15531	0	13	1	1	0	0	0	1	(15531) 2号_哥舒翰_狂暴_手写	乱舞	测试技能					1	1			1						0		
15532	0	13	1	1	0	0	0	1	(15532) 2号_哥舒翰_挑飞_单体2	挑飞	测试技能					1	1			1						0		
15533	0	13	1	1	0	0	0	1	(15533) 2号_哥舒翰_挑飞_单体3	挑飞	测试技能					1	1			1						0		
15534	0	13	1	1	0	0	0	1	(15534) 2号_哥舒翰_挑飞_单体4	挑飞	测试技能					1	1			1						0		
15535	0	13	1	1	0	0	0	1	(15535) 2号_哥舒翰_三枪_实际伤害	五方之焰	测试技能					1	1			1						0		
15536	0	13	1	1	0	0	0	1	(15536) 2号_哥舒翰_枪魂_读条	人枪合一	测试技能					1	1			1						0		
15537	0	13	1	1	0	0	0	1	(15537) 2号_哥舒翰_枪魂_燃烧实体伤害	枪魂残焰	测试技能					1	1			1						0		
15538	0	13	1	1	0	0	0	1	(15538) 2号_哥舒翰_六合_单体	六合之枪（穿透）	测试技能					1	1			1						0		
15539	1	13	1	1	0	0	0	1	(15539) 2号_哥舒翰_六合_读条	六合之枪	测试技能					1	1			1						0		
15547	0	13	1	1	0	0	0	1	(15547) 曹炎烈_普通攻击	攻击	测试技能					1	1			1						0		
15548	0	13	1	1	0	0	0	1	(15548) 曹炎烈_战八方	战八方	测试技能					1	1			1						0		
15549	0	13	1	1	0	0	0	1	(15549) 曹炎烈_追命箭	追命箭(穿透)	测试技能					1	1			1						0		
15550	0	13	1	1	0	0	0	1	(15550) 曹炎烈_箭爆	箭气	测试技能					1	1			1						0		
15625	0	13	1	1	0	0	0	1	(15625) 月华_魅惑AOE	魅情	测试技能					1	1			1						0		
15626	0	13	1	1	0	0	0	1	(15626) 月华_球爆炸AOE	情殇黯然	测试技能					1	1			1						0		
15627	0	13	1	1	0	0	0	1	(15627) 曹炎烈_一箭穿心	一箭穿心	测试技能					1	1			1						0		
15628	0	13	1	1	0	0	0	1	(15628) 月华_分身_影打	华幻月影舞	测试技能					1	1			1						0		
15629	0	13	1	1	0	0	0	1	(15629) 月华_迷烟_AOE	丧神烟	测试技能					1	1			1						0		
15630	0	13	1	1	0	0	0	1	(15630) 月华_笑醉狂AOE	月影天罗击	测试技能					1	1			1						0		
15631	0	13	1	1	0	0	0	1	(15631) 月华_拉人	月天引	测试技能					1	1			1						0		
15632	0	13	1	1	0	0	0	1	(15632) 月华_击飞	月天龙印掌	测试技能					1	1			1						0		
15633	0	13	1	1	0	0	0	1	(15633) 月华_毒药AOE	媚毒外泄	测试技能					1	1			1						0		
15634	0	13	1	1	0	0	0	1	(15634) 月华_毒药AOE需分担	邪毒爆体	测试技能					1	1			1						0		
15635	0	13	1	1	0	0	0	1	(15635) 月华_小怪_重击	奋力一击	测试技能					1	1			1						0		
15636	0	13	1	1	0	0	0	1	(15636) 曹炎烈_大龙卷风伤害	风力(穿透)	测试技能					1	1			1						0		
15637	0	13	1	1	0	0	0	1	(15637) 2号_柳绯君_普攻_扇形	普通攻击	扇形技能					1	1			1						0		
15638	0	13	1	1	0	0	0	1	(15638) 2号_柳绯君_断骨_圆形	反客为主(穿透)	测试技能					1	1			1						0		
15639	0	13	1	1	0	0	0	1	(15639) 2号_柳绯君_刀气母_圆形	假途灭虢·明	测试技能					1	1			1						0		
15640	0	13	1	1	0	0	0	1	(15640) 2号_柳绯君_刀气子_圆形	假途灭虢·暗	测试技能					1	1			1						0		
15641	0	13	1	1	0	0	0	1	(15641) 2号_柳绯君_攻专_矩形	三步一杀(穿透)	测试技能					1	1			1						0		
15642	0	13	1	1	0	0	0	1	(15642) 2号_柳绯君_防专_圆形	闲庭刀舞	测试技能					1	1			1						0		
15643	0	13	1	1	0	0	0	1	(15643) 2号_柳绯君_问情_圆球1_圆形	内力迸发	测试技能					1	1			1						0		
15644	0	13	1	1	0	0	0	1	(15644) 2号_柳绯君_问情_圆球2_圆形	内力迸发	测试技能					1	1			1						0		
15645	0	13	1	1	0	0	0	1	(15645) 2号_柳绯君_问情_圆球3_圆形	内力迸发	测试技能					1	1			1						0		
15646	0	13	1	1	0	0	0	1	(15646) 2号_柳绯君_问情_圆球4_圆形	内力迸发	测试技能					1	1			1						0		
15650	0	13	1	1	0	0	0	1	(15650) 2号_柳绯君_问情_惩罚_圆形	情之殇	测试技能					1	1			1						0		
15651	0	13	1	1	0	0	0	1	(15651) 2号_柳绯君_狂暴_圆形	横扫千军	测试技能					1	1			1						0		
15654	0	13	1	1	0	0	0	1	(15654) 2号_柳绯君_问情_光球爆炸_圆形	问心	测试技能					1	1			1						0		
15656	0	13	1	1	0	0	0	1	(15656) 2号_柳绯君_问情DOT	2号_柳绯君_问情DOT	测试技能					1	1			1						0		
15657	0	13	1	1	0	0	0	1	(15657) 曹炎烈_狂风层伤害	风力(穿透)	测试技能					1	1			1						0		
15658	0	13	1	1	0	0	0	1	(15658) 苍云特殊武器_苍龙真炎母技能	苍云特殊武器_苍龙真炎母技能	测试技能					1	1			1						0		
15659	0	13	1	1	0	0	0	1	(15659) 苍云特殊武器_顶上纵劈母技能	苍云特殊武器_顶上纵劈母技能	测试技能					1	1			1						0		
15660	0	13	1	1	0	0	0	1	(15660) 苍云特殊武器_木龙柄打母技能	苍云特殊武器_木龙柄打母技能	测试技能					1	1			1						0		
15661	0	13	1	1	0	0	0	1	(15661) 苍云特殊武器_冲云化佛母技能	苍云特殊武器_冲云化佛母技能	测试技能					1	1			1						0		
15662	0	13	1	1	0	0	0	1	(15662) 苍云特殊武器_龙连爪母技能	苍云特殊武器_龙连爪母技能	测试技能					1	1			1						0		
15663	0	13	1	1	0	0	0	1	(15663) 苍云特殊武器_破尘斩母技能	破尘斩	测试技能					1	1			1						0		
15665	0	13	1	1	0	0	0	1	(15665) 苍云特殊武器_金刚返返技1母技能	苍云特殊武器_金刚返返技1母技能	测试技能					1	1			1						0		
15666	0	13	1	1	0	0	0	1	(15666) 苍云特殊武器_金刚返返技2母技能	苍云特殊武器_金刚返返技2母技能	测试技能					1	1			1						0		
15669	0	13	1	1	0	0	0	1	(15669) 苍云特殊武器_苍龙真炎子技能	苍龙真炎(穿透)	测试技能					1	1			1						0		
15670	0	13	1	1	0	0	0	1	(15670) 苍云特殊武器_冲云化佛子技能	冲云化佛	测试技能					1	1			1						0		
15671	0	13	1	1	0	0	0	1	(15671) 苍云特殊武器_顶上纵劈子技能	顶上纵劈(穿透)	测试技能					1	1			1						0		
15672	0	13	1	1	0	0	0	1	(15672) 苍云特殊武器_金刚返返技1子技能	金刚返	测试技能					1	1			1						0		
15673	0	13	1	1	0	0	0	1	(15673) 苍云特殊武器_金刚返返技2子技能	金刚返	测试技能					1	1			1						0		
15674	0	13	1	1	0	0	0	1	(15674) 苍云特殊武器_龙连爪子技能	龙连爪	测试技能					1	1			1						0		
15675	0	13	1	1	0	0	0	1	(15675) 苍云特殊武器_木龙柄打子技能	木龙柄打(穿透)	测试技能					1	1			1						0		
15676	0	13	1	1	0	0	0	1	(15676) 苍云特殊武器_破尘斩子技能	破尘斩	测试技能					1	1			1						0		
15678	0	6304	1	1	0	0	0	1	(15678) 苍云特殊武器_无畏城壁	无畏城壁	立盾防御					1	1			1						0		
15679	0	6355	1	1	0	0	0	1	(15679) 苍云特殊武器_寻首击山母技能判断怒量	寻首击山	后发制人，雷霆反击。					1	1			1						0		
15680	0	13	1	1	0	0	0	1	(15680) 苍云特殊武器_寻首击山子技能LV1	寻首击山	测试技能					1	1			1						0		
15681	0	13	1	1	0	0	0	1	(15681) 苍云特殊武器_寻首击山子技能LV2	寻首击山	测试技能					1	1			1						0		
15684	0	13	1	1	0	0	0	1	(15684) 月华_普通攻击	血月击	测试技能					1	1			1						0		
15693	0	13	1	1	0	0	0	1	(15693) 曹炎烈_地上旋风子技能	风刃	测试技能					1	1			1						0		
15694	0	13	1	1	0	0	0	1	(15694) 曹炎烈_急速气流	风刃	测试技能					1	1			1						0		
15699	0	13	1	1	0	0	0	1	(15699) 黑齿元佑_普通攻击	攻击	测试技能					1	1			1						0		
15700	0	13	1	1	0	0	0	1	(15700) 黑齿元佑_蜘蛛普通攻击	攻击	测试技能					1	1			1						0		
15705	0	13	1	1	0	0	0	1	(15705) 黑齿元佑_蜘蛛吐息	吐息	测试技能					1	1			1						0		
15710	0	13	1	1	0	0	0	1	(15710) 黑齿元佑_蜘蛛毒液吟唱空技能	喷毒	测试技能					1	1			1						0		
15711	0	13	1	1	0	0	0	1	(15711) 黑齿元佑_蜘蛛毒液伤害	毒液	测试技能					1	1			1						0		
15713	0	13	1	1	0	0	0	1	(15713) 黑齿元佑_毒花撒花粉	毒花粉	测试技能					1	1			1						0		
15714	0	13	1	1	0	0	0	1	(15714) 黑齿元佑_勾魂夺魄	勾魂夺魄	测试技能					1	1			1						0		
15719	0	13	1	1	0	0	0	1	(15719) 黑齿元佑_黑风掌	黑风掌	测试技能					1	1			1						0		
15720	0	13	1	1	0	0	0	1	(15720) 黑齿元佑_噬骨腿	噬骨腿	测试技能					1	1			1						0		
15722	0	13	1	1	0	0	0	1	(15722) 沈眠风_普通攻击	攻击	测试技能					1	1			1						0		
15723	0	13	1	1	0	0	0	1	(15723) 沈眠风_碎骨	碎骨	测试技能					1	1			1						0		
15724	0	13	1	1	0	0	0	1	(15724) 沈眠风_乱舞	乱舞	测试技能					1	1			1						0		
15725	0	13	1	1	0	0	0	1	(15725) 沈眠风_分身横扫	横扫	测试技能					1	1			1						0		
15726	0	13	1	1	0	0	0	1	(15726) 沈眠风_囚徒普通攻击	攻击	测试技能					1	1			1						0		
15727	0	13	1	1	0	0	0	1	(15727) 沈眠风_囚徒断筋	断筋	测试技能					1	1			1						0		
15728	0	13	1	1	0	0	0	1	(15728) 沈眠风_高热	高热	测试技能					1	1			1						0		
15729	0	13	1	1	0	0	0	1	(15729) 沈眠风_烈焰	烈焰(穿透)	测试技能					1	1			1						0		
15745	1	1504	1	1	0	0	0	1	(15745) 繁音急节闪避效果	雾雨	“繁音急节”施展后，“雾雨”效果时间延长4秒。					1	1			1						0		
15748	1	4540	1	1	0	0	0	1	(15748) 石敢当奇遇_QTE_按键1	加速	加快速度					1	1			1						0		
15749	0	13	1	1	0	0	0	1	(15749) 迷仙引梦30%加强版	迷仙引梦	迷仙引梦					1	1			1						0		
15759	1	13	1	1	0	0	0	1	(15759) 山狼_箭气	箭气	测试技能					1	1			1						0		
15760	1	13	1	1	0	0	0	1	(15760) 山狼_铁戟战八方	铁戟战八方	测试技能					1	1			1						0		
15761	1	13	1	1	0	0	0	1	(15761) 山狼_旋风戟	旋风戟	测试技能					1	1			1						0		
15762	1	13	1	1	0	0	0	1	(15762) 山狼_追命箭	追命箭	测试技能					1	1			1						0		
15763	1	721	1	1	0	0	0	1	(15763) 背挂_小熊猫_变脸	变脸	注意哦，眼睛睁大咯，不要眨哦~变~					1	1			1						0		
15764	1	663	1	1	0	0	0	1	(15764) 背挂_小熊猫_戏火	戏火	看我！！转转转，走……哈哈哈厉害不					1	1			1						0		
15765	1	6122	1	1	0	0	0	1	(15765) 背挂_小熊猫_杂耍	吓唬人	哈！被吓到了吧，哈哈哈哈					1	1			1						0		
15766	1	4940	1	1	0	0	0	1	(15766) 背挂_小熊猫_退出	收起	将重葛收回背上					1	1			1						0		
15770	0	13	1	1	0	0	0	1	(15770) 协助npc李承恩_穿	穿	测试技能					1	1			1						0		
15771	0	13	1	1	0	0	0	1	(15771) 协助npc李承恩_御林	御林	测试技能					1	1			1						0		
15772	0	13	1	1	0	0	0	1	(15772) 协助npc李承恩_穿山	穿山	测试技能					1	1			1						0		
15773	0	13	1	1	0	0	0	1	(15773) 协助npc李承恩_龙火	龙火	测试技能					1	1			1						0		
15775	0	13	1	1	0	0	0	1	(15775) 协助npc李承恩_啸风对敌人	啸风	测试技能					1	1			1						0		
15776	0	13	1	1	0	0	0	1	(15776) 协助npc李承恩_啸风对友方	啸风	测试技能					1	1			1						0		
15777	1	3546	1	1	0	0	0	1	(15777) 背挂_小熊猫_召唤	召唤	在背上待了这么久，终于可以下来活动活动筋骨了~					1	1			1						0		
15791	0	13	1	1	0	0	0	1	(15791) BOSS1_慕容绿珠_暗星垂野_吟唱	暗星垂野	测试技能					1	1			1						0		
15792	0	13	1	1	0	0	0	1	(15792) BOSS1_慕容绿珠_星落云散_吟唱	星落云散	测试技能					1	1			1						0		
15793	0	13	1	1	0	0	0	1	(15793) BOSS1_慕容绿珠_星落云散_冲刺	星落云散	测试技能					1	1			1						0		
15794	0	13	1	1	0	0	0	1	(15794) BOSS1_慕容绿珠_星落云散_释放	星落云散	测试技能					1	1			1						0		
15796	0	13	1	1	0	0	0	1	(15796) 15796 BOSS1_慕容绿珠_暗星垂野_拉人	暗星垂野	测试技能					1	1			1						0		
15800	0	13	1	1	0	0	0	1	(15800) PQ160_狗狗召人	汪汪汪！	测试技能					1	1			1						0		
15801	1	13	1	1	0	0	0	1	(15801) PQ160_群体打断_远程	神机箭	测试技能					1	1			1						0		
15802	1	13	1	1	0	0	0	1	(15802) PQ160_群体打断_近战	撼地	测试技能					1	1			1						0		
15803	0	13	1	1	0	0	0	1	(15803) 协助npc李复_鬼神乱	鬼神乱	测试技能					1	1			1						0		
15804	0	13	1	1	0	0	0	1	(15804) 协助npc李复_贪功好利	贪功好利	测试技能					1	1			1						0		
15806	0	13	1	1	0	0	0	1	(15806) 心魔_普渡四方	普渡四方	测试技能					1	1			1						0		
15807	0	13	1	1	0	0	0	1	(15807) 心魔_横扫六合	横扫六合	测试技能					1	1			1						0		
15818	1	13	1	1	0	0	0	1	(15818) PQ160_群体打断	撼地	测试技能					1	1			1						0		
15818	2	13	1	1	0	0	0	1	(15818) PQ160_群体打断	神机箭	测试技能					1	1			1						0		
